u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,width,bridge,tunnel,access,ref
185868716,5056877397,0,"[824215100, 86424868]",Voie Georges Pompidou,primary,50,True,False,503.729,1,"LINESTRING (2.2727753 48.8451898, 2.2728838 48.8453257, 2.2733513 48.8458104, 2.2738981 48.8463801, 2.2743201 48.8467528, 2.2744541 48.8468759, 2.2745379 48.846965, 2.2747129 48.8471376, 2.2748537 48.8472772, 2.275203 48.8477216, 2.2755078 48.8480393, 2.2759505 48.8484923, 2.276454 48.849014)",,,,,,
185869350,185869720,0,17953178,Rue Van Loo,residential,30,False,False,151.86800000000002,,"LINESTRING (2.2665585 48.8415203, 2.2666481 48.8414574, 2.2666708 48.8414412, 2.2668181 48.8413373, 2.2678816 48.8408651, 2.2681306 48.8407546, 2.2682241 48.8407145)",,,,,,
185869350,175239057,0,27631911,Avenue de Versailles,primary,30,False,False,29.91,4,"LINESTRING (2.2665585 48.8415203, 2.2666339 48.8415598, 2.2668784 48.8416877)",,,,,,
185869350,260663293,0,76257254,Avenue de Versailles,primary,30,False,True,38.032000000000004,4,"LINESTRING (2.2665585 48.8415203, 2.2664487 48.841463, 2.2664156 48.8414455, 2.2661489 48.8413098)",,,,,,
185869720,185869350,0,17953178,Rue Van Loo,residential,30,False,True,151.86799999999997,,"LINESTRING (2.2682241 48.8407145, 2.2681306 48.8407546, 2.2678816 48.8408651, 2.2668181 48.8413373, 2.2666708 48.8414412, 2.2666481 48.8414574, 2.2665585 48.8415203)",,,,,,
185869720,34819216,0,27863384,Quai Louis Blériot,tertiary,30,True,False,499.281,1,"LINESTRING (2.2682241 48.8407145, 2.2683153 48.8408027, 2.2689096 48.8414037, 2.2698303 48.8423644, 2.2699838 48.8425246, 2.2702256 48.8427752, 2.2712926 48.8438804, 2.271829 48.844436, 2.2718911 48.8445008)",,,,,,
185869720,260653353,0,27863416,Quai Louis Blériot,tertiary,30,False,True,100.851,1,"LINESTRING (2.2682241 48.8407145, 2.2681626 48.8406503, 2.2674758 48.8399529)",,,,,,
185876056,146724462,0,24609728,Avenue des Nations-Unies,secondary,30,False,False,184.82999999999998,3,"LINESTRING (2.2877384 48.8596182, 2.2878998 48.8596903, 2.2880502 48.8597366, 2.2882662 48.8597792, 2.2892185 48.8599636, 2.2901238 48.8601469)",,,,,,
185876056,34818448,0,302398802,Boulevard Delessert,secondary,30,False,False,246.177,2,"LINESTRING (2.2877384 48.8596182, 2.2875495 48.8595178, 2.287279 48.8593359, 2.2868769 48.8590666, 2.2868046 48.8590181, 2.2867273 48.8589842, 2.2865419 48.8589346, 2.2850158 48.8586256, 2.284957 48.8586158, 2.2848511 48.8586021)",,,,,,
185876212,185876056,0,17953962,Rue Le Nôtre,residential,30,True,False,63.812,,"LINESTRING (2.2883536 48.8592116, 2.2882715 48.859264, 2.2878825 48.8595145, 2.2877384 48.8596182)",,,,,,
185876212,185876213,0,24922153,Rue Le Nôtre,residential,30,False,True,62.146,,"LINESTRING (2.2883536 48.8592116, 2.2884431 48.8591554, 2.2889125 48.8588587, 2.2889672 48.8588251)",,,,,,
185876213,185876212,0,24922153,Rue Le Nôtre,residential,30,False,False,62.146,,"LINESTRING (2.2889672 48.8588251, 2.2889125 48.8588587, 2.2884431 48.8591554, 2.2883536 48.8592116)",,,,,,
185876213,146724409,0,531655823,Avenue de New York,secondary,30,True,False,64.194,2,"LINESTRING (2.2889672 48.8588251, 2.2888523 48.8587065, 2.2884955 48.8583383)",,,,,,
185876331,185876212,0,17953986,Rue Chardin,residential,30,True,False,113.503,1,"LINESTRING (2.2873321 48.8584433, 2.2873914 48.8584879, 2.2882611 48.859142, 2.2883536 48.8592116)",,,,,,
185876331,270803125,0,24922152,Rue Beethoven,residential,30,False,False,57.187000000000005,,"LINESTRING (2.2873321 48.8584433, 2.2872407 48.8585151, 2.2868483 48.8588472)",,,,,,
185876467,185876331,0,24922151,Rue Beethoven,residential,30,True,False,70.288,1,"LINESTRING (2.2878983 48.8579327, 2.2878313 48.8579883, 2.2873321 48.8584433)",,,,,,
185876467,185858517,0,"[547639017, 879212259, 238561190]",Avenue du Président Kennedy,primary,30,True,False,197.86900000000003,"['2', '3']","LINESTRING (2.2878983 48.8579327, 2.2878291 48.8578911, 2.28779 48.8578596, 2.2874382 48.8575761, 2.2869963 48.8572339, 2.2864947 48.8568455, 2.2864166 48.8567802, 2.2863966 48.8567647, 2.2863632 48.8567396, 2.28616 48.8565704)",,,,,,
185877479,4958500474,0,"[24029457, 786244604]",,secondary,30,True,False,188.65500000000003,1,"LINESTRING (2.2867276 48.8566741, 2.2867272 48.8567433, 2.2867417 48.8567809, 2.2868077 48.8568413, 2.2873367 48.8572561, 2.2877514 48.8575818, 2.2879664 48.8577605, 2.2879944 48.8577837, 2.288251 48.8580199)",,,,,,
185877479,241583359,0,"[22499369, 1094223909]",Pont de Bir Hakeim,secondary,30,True,False,17.098000000000003,1,"LINESTRING (2.2867276 48.8566741, 2.2866821 48.8566612, 2.2866403 48.8566411, 2.2866326 48.8566374, 2.2866051 48.8566215, 2.2865387 48.8565853)",,,,,,
185877802,695566727,0,"[25472706, 294804942]",,unclassified,30,False,False,16.209,,"LINESTRING (2.2885465 48.8548522, 2.2884786 48.8547869, 2.2884232 48.8547311)",,,,,,
185877802,185877479,0,"[172948768, 23085923, 1231053093]",Pont de Bir Hakeim,secondary,30,True,False,242.39000000000001,2,"LINESTRING (2.2885465 48.8548522, 2.2885365 48.8548621, 2.2884924 48.8549055, 2.2867654 48.8566321, 2.2867276 48.8566741)",,,yes,,,
185883894,470182,0,84865086,Avenue Bosquet,secondary,30,True,False,15.181,4,"LINESTRING (2.3019543 48.8623024, 2.3019454 48.8624388)",,,,,,
185883894,205088968,0,19729418,Quai d'Orsay,primary,30,True,False,32.775999999999996,,"LINESTRING (2.3019543 48.8623024, 2.3020923 48.8623399, 2.3021108 48.8623449, 2.3021623 48.8623588, 2.3023685 48.8624148)",,,,,,
186658078,94169547,0,197635876,Rue La Fayette,secondary,30,True,False,32.842,3,"LINESTRING (2.3461737 48.8764615, 2.3465898 48.8765726)",,,,,,
186658078,1342011467,0,24659222,Rue Mayran,residential,30,True,False,6.524,,"LINESTRING (2.3461737 48.8764615, 2.3461548 48.8764851, 2.3461321 48.8765134)",,,,,,
186702854,54781286,0,7748040,Rue de Clignancourt,residential,30,True,False,156.2,,"LINESTRING (2.3481452 48.8890459, 2.3481636 48.8891094, 2.348199 48.8892823, 2.3484324 48.8903277, 2.3484592 48.8904353)",,,,,,
186702854,54778001,0,8349109,Rue Labat,residential,30,True,False,116.29499999999999,,"LINESTRING (2.3481452 48.8890459, 2.3482365 48.8890644, 2.3494094 48.8894162, 2.3494659 48.8894386, 2.349592 48.8894785)",,,,,,
190812774,36469963,0,425721591,Boulevard Pasteur,secondary,30,True,False,9.059,,"LINESTRING (2.3151211 48.8403859, 2.3151421 48.8404242, 2.3151473 48.8404648)",,,,,,
190818547,627834146,0,12204109,Rue des Volontaires,residential,30,False,False,24.141,,"LINESTRING (2.3095261 48.8394721, 2.3094789 48.8395128, 2.3093258 48.8396446)",,,,,,
190818547,116111863,0,19388156,Rue Dutot,tertiary,30,True,False,107.587,1,"LINESTRING (2.3095261 48.8394721, 2.3094786 48.8394224, 2.308792 48.8387028, 2.3087434 48.8386531)",,,,,,
190949412,1366399072,0,8351700,,trunk_link,,True,False,212.755,2,"LINESTRING (2.3037603 48.8935491, 2.3033053 48.8933865, 2.3026726 48.8931202, 2.3015806 48.8925589, 2.3013598 48.8924751)",,,,,,
190949412,209165758,0,"[18507548, 19924445]",Boulevard Périphérique Extérieur,trunk,70,True,False,608.437,4,"LINESTRING (2.3037603 48.8935491, 2.3032553 48.8932537, 2.3022965 48.8927413, 2.3014456 48.8922122, 2.3010202 48.8919465, 2.2993169 48.8908621, 2.2984308 48.8903498, 2.2975301 48.8899324)",,,,yes,,
191744889,1929324183,0,18590963,Square Vergennes,residential,,False,False,9.979,,"LINESTRING (2.3015693 48.8396683, 2.3016238 48.8396066, 2.3016378 48.8395907)",,,,,,
191744889,110509773,0,242311575,Rue de Vaugirard,secondary,30,True,False,51.451,2,"LINESTRING (2.3015693 48.8396683, 2.3017377 48.839725, 2.3019202 48.8397863, 2.3020463 48.8398289, 2.3021998 48.8398726)",,6,,,,
192451190,368786324,0,674044027,Avenue de la Porte de Saint-Ouen,primary,30,True,False,25.402,3,"LINESTRING (2.329477 48.8989992, 2.3297303 48.8991556)",,,,,,
192451190,368786324,1,"[1226939240, 32755286]",Rue Henri Huchard,residential,30,True,False,188.431,,"LINESTRING (2.329477 48.8989992, 2.3297788 48.8990227, 2.3306798 48.8990467, 2.3307663 48.8990495, 2.3307986 48.8990506, 2.3307981 48.8991076, 2.330796 48.8991736, 2.3307046 48.8991721, 2.3299035 48.8991572, 2.3298455 48.8991567, 2.3297303 48.8991556)",,,,,,
192451190,6249842276,0,653965121,Avenue de la Porte de Saint-Ouen,primary,50,False,True,121.134,6,"LINESTRING (2.329477 48.8989992, 2.3294386 48.8988837, 2.3292513 48.8983208, 2.3291812 48.8981888, 2.3291489 48.8981004, 2.3290907 48.8979407)",,,,,,
192482737,94227585,0,45189755,Place Saint-Pierre,residential,30,True,False,7.6,,"LINESTRING (2.3441377 48.8844116, 2.3440339 48.8844081)",,8.3,,,,
192483086,192482737,0,"[18652680, 45189760]",Rue Ronsard,residential,30,True,False,104.509,,"LINESTRING (2.3444322 48.8853047, 2.3443863 48.8852636, 2.3442244 48.8851166, 2.3441889 48.8848807, 2.344143 48.8844813, 2.3441377 48.8844116)",,,,,,
192483086,253058139,0,23371423,Rue Cazotte,residential,30,False,False,37.407000000000004,,"LINESTRING (2.3444322 48.8853047, 2.344517 48.8852754, 2.3448297 48.8852146, 2.3449177 48.8852031)",,,,,,
194146960,25034619,0,18796058,Cité de Phalsbourg,residential,30,False,False,94.51499999999999,,"LINESTRING (2.3853914 48.8557131, 2.3843731 48.8554074, 2.384323 48.85539, 2.3842177 48.8553581)",,,,,,
194188545,194188548,0,"[32694625, 117884989, 18798239]",Rue Bouvier,residential,30,True,False,259.53600000000006,,"LINESTRING (2.3889933 48.8522946, 2.3889134 48.8522826, 2.3874213 48.8520457, 2.3873128 48.8520354, 2.387203 48.8520374, 2.3871183 48.8520477, 2.3870249 48.8520773, 2.386945 48.8521196, 2.3868828 48.8521769, 2.3865597 48.8528588, 2.386509 48.852963, 2.3865059 48.8529701, 2.3864908 48.8530004)",,,,building_passage,,
194188545,340402111,0,62358381,Rue des Boulets,residential,30,True,False,18.595,,"LINESTRING (2.3889933 48.8522946, 2.3889905 48.852319, 2.3890114 48.852357, 2.389044 48.8523946, 2.3891042 48.8524384)",,,,,,
194188548,152805597,0,464782876,Rue Chanzy,residential,30,True,False,95.44800000000001,,"LINESTRING (2.3864908 48.8530004, 2.387549 48.8532349, 2.3876133 48.8532463, 2.3877281 48.8532722)",,,,,,
194211512,199624819,0,18800420,Rue Robert et Sonia Delaunay,residential,30,True,False,135.67399999999998,,"LINESTRING (2.3951111 48.8553314, 2.3950411 48.8553104, 2.394598 48.8551776, 2.3939009 48.8549659, 2.3937835 48.8549312, 2.3937208 48.8549121, 2.3936395 48.8548873, 2.3936022 48.8548861, 2.3935695 48.8548917, 2.3935441 48.8549034, 2.3935289 48.8549203, 2.3934843 48.8549817)",,,,,,
194211512,123497818,0,62120165,Boulevard de Charonne,primary,30,True,False,128.026,1,"LINESTRING (2.3951111 48.8553314, 2.395182 48.8552414, 2.395381 48.8549886, 2.3954305 48.854921, 2.3955661 48.854749, 2.3958598 48.8543769, 2.3959136 48.8543083)",,,,,,
194414341,4172601063,0,581638908,,trunk_link,30,True,False,13.528,2,"LINESTRING (2.2644633 48.8626174, 2.2643739 48.8625109)",,,,,,
194414341,367887,0,"[416514621, 416514622]",Avenue de Saint-Cloud,unclassified,30,True,False,58.503,1,"LINESTRING (2.2644633 48.8626174, 2.2642408 48.8626009, 2.2637168 48.8624438)",,,,,,
194414341,4958541325,0,581638910,,secondary_link,30,True,False,14.542,2,"LINESTRING (2.2644633 48.8626174, 2.2644803 48.8625807, 2.264525 48.8625566, 2.2646059 48.8625454)",,,,,,
194414345,34818058,0,51138014,Boulevard Suchet,primary,50,True,False,31.101,3,"LINESTRING (2.2681825 48.8625936, 2.2682711 48.8627266, 2.2683748 48.8628425)",,,,,,
195393625,153515888,0,37576637,Rue Émile Lepeu,residential,30,True,False,26.341,,"LINESTRING (2.3882803 48.8562262, 2.3881929 48.856456)",,,,,,
195393625,195393628,0,18888717,Passage Alexandrine,living_street,,True,False,143.21,,"LINESTRING (2.3882803 48.8562262, 2.3882267 48.8562127, 2.386534 48.8557827, 2.3865214 48.8557795, 2.3865007 48.8557735, 2.3864555 48.8557603)",,,,,,
195393628,43880810,0,23695697,Rue Léon Frot,residential,30,True,False,27.845,,"LINESTRING (2.3864555 48.8557603, 2.3862335 48.8559637)",,,,,,
195399361,1298884223,0,"[54960848, 191714997]",Boulevard de Ménilmontant,primary,30,True,False,132.214,2,"LINESTRING (2.3890049 48.8598889, 2.3889118 48.8600808, 2.3888281 48.8602457, 2.3884477 48.86102)",,,,,,
195399361,123488806,0,584379676,Rue de la Roquette,tertiary,30,False,True,19.355,2,"LINESTRING (2.3890049 48.8598889, 2.3888174 48.8598476, 2.3887552 48.8598315)",,,,,,
195408460,65278138,0,12850169,Rue Traversière,residential,30,True,False,156.438,,"LINESTRING (2.3747625 48.849174, 2.3748414 48.849269, 2.3755722 48.8503075, 2.37567 48.8503466, 2.3757795 48.8503787)",,,,,,
195408460,65277086,0,55487882,Rue Émilio Castelar,residential,30,True,False,88.988,,"LINESTRING (2.3747625 48.849174, 2.3749319 48.8491783, 2.3758492 48.849065, 2.3759616 48.8490555)",,,,,,
195408460,14950168,0,72076532,Rue de Charenton,residential,30,True,False,130.119,,"LINESTRING (2.3747625 48.849174, 2.3748258 48.8490869, 2.3749472 48.8489844, 2.3757308 48.8485054, 2.3758601 48.8484333, 2.3760085 48.84835)",,,,,,
195867993,153517219,0,"[117990787, 18928235, 117990771, 117990777, 117990782]",Cité Beauharnais,residential,30,True,False,195.292,,"LINESTRING (2.3882138 48.8533843, 2.388321 48.8534092, 2.3894204 48.853625, 2.3895818 48.8536581, 2.3899691 48.8537375, 2.390128 48.8537701, 2.3901694 48.8538029, 2.3901809 48.8538401, 2.3900955 48.8541399, 2.3900806 48.8541923)",,,,yes,,
195867993,153516926,0,526170678,Rue Léon Frot,residential,30,True,False,46.187,,"LINESTRING (2.3882138 48.8533843, 2.3881053 48.853538, 2.3879672 48.8537665)",,,,,,
199182646,30183343,0,18927333,Rue Mercœur,residential,30,True,False,174.185,,"LINESTRING (2.3826439 48.8567337, 2.3827845 48.8567967, 2.3832459 48.8570036, 2.3845367 48.8575904, 2.3846064 48.8576206)",,,,,,
199183487,199182646,0,19200516,Rue Auguste Laurent,residential,30,True,False,160.42100000000002,,"LINESTRING (2.3815647 48.8579895, 2.3816217 48.8579274, 2.3826045 48.8567833, 2.3826439 48.8567337)",,,,,,
199183487,367917176,0,156382090,Rue de la Roquette,tertiary,30,False,False,79.736,2,"LINESTRING (2.3815647 48.8579895, 2.3814974 48.8579722, 2.3811678 48.8578893, 2.3811084 48.8578759, 2.3809714 48.8578477, 2.3808345 48.8578238, 2.3807489 48.8578081, 2.3806968 48.8577985, 2.3806628 48.8577924, 2.3805281 48.8578139)",,,,,,
199183487,6190625873,0,156382090,Rue de la Roquette,tertiary,30,False,True,35.541,2,"LINESTRING (2.3815647 48.8579895, 2.3816578 48.858013, 2.3818658 48.8580672, 2.3820172 48.8581058)",,,,,,
199624817,152803063,0,20108910,Rue de Charonne,tertiary,30,False,True,33.964,,"LINESTRING (2.3923567 48.8559326, 2.3927813 48.8560561)",,,,,,
199624817,199624819,0,"[19230779, 117990780, 117990773]",Passage du Bureau,unclassified,30,True,False,157.724,,"LINESTRING (2.3923567 48.8559326, 2.3924138 48.8558482, 2.392446 48.8558005, 2.393033 48.8549327, 2.3930971 48.8548996, 2.393172 48.8549001, 2.3934112 48.8549622, 2.3934843 48.8549817)",,,,building_passage,,
199624817,1759389853,0,20108910,Rue de Charonne,tertiary,30,False,False,77.41199999999999,,"LINESTRING (2.3923567 48.8559326, 2.3922426 48.8558996, 2.3921375 48.8558835, 2.3914934 48.8557865, 2.3913328 48.8557622)",,,,,,
199624819,152803063,0,18800420,Rue Robert et Sonia Delaunay,residential,30,True,False,130.13500000000002,,"LINESTRING (2.3934843 48.8549817, 2.3934596 48.8550202, 2.3928361 48.8559949, 2.3927813 48.8560561)",,,,,,
199631876,199631879,0,19231313,Rue du Rendez-Vous,residential,30,True,False,313.544,,"LINESTRING (2.4031459 48.8457592, 2.4030586 48.8457936, 2.4012878 48.8464965, 2.3998337 48.847072, 2.399696 48.847128, 2.3996337 48.8471351, 2.3995692 48.8471258, 2.3995237 48.847119, 2.3994462 48.8471047)",,,,,,
199631876,15378856,0,22766356,Rue Marsoulan,residential,30,True,False,90.435,,"LINESTRING (2.4031459 48.8457592, 2.4030975 48.8457051, 2.4025873 48.8451356, 2.4025155 48.8450597)",,,,,,
199631879,123526538,0,13424116,Boulevard de Picpus,primary,30,True,False,35.227000000000004,1,"LINESTRING (2.3994462 48.8471047, 2.3991836 48.8472752, 2.3991063 48.847329)",,,,,,
201615482,190818547,0,44843670,Rue du Docteur Roux,tertiary,30,True,False,385.876,,"LINESTRING (2.3130042 48.8420802, 2.3129185 48.8420213, 2.3124258 48.8416515, 2.3121359 48.8414336, 2.3113349 48.8408316, 2.3112125 48.8407396, 2.3107437 48.8403873, 2.3106948 48.8403505, 2.3102065 48.8399826, 2.3096005 48.8395279, 2.3095261 48.8394721)",,,,,,
201615482,36468339,0,621494042,Boulevard Pasteur,secondary,30,True,False,94.451,,"LINESTRING (2.3130042 48.8420802, 2.3130826 48.8419837, 2.3131317 48.8419217, 2.3133571 48.8416384, 2.3135276 48.841469, 2.3135801 48.8414207, 2.3136564 48.8413488)",,,,,,
201646527,331419425,0,654160910,Rue Gaston Tessier,unclassified,30,False,False,12.238,,"LINESTRING (2.3719452 48.8952791, 2.3721035 48.8953149)",,,,,,
201646527,4365655628,0,85784551,Rue de Crimée,secondary,30,True,False,184.70200000000003,,"LINESTRING (2.3719452 48.8952791, 2.3720187 48.8951635, 2.3721593 48.8950019, 2.3731424 48.8939377, 2.3732252 48.8938485)",,,,,,
201646527,1631336631,0,150200428,Rue d'Aubervilliers,tertiary,30,False,False,134.999,,"LINESTRING (2.3719452 48.8952791, 2.3718607 48.8952538, 2.3717846 48.8952241, 2.3714965 48.8950404, 2.3707831 48.8945729, 2.3705585 48.8944912)",,,,,,
201646642,512472370,0,25474757,Rue de l'Ourcq,residential,30,True,False,53.578,,"LINESTRING (2.3767674 48.8934931, 2.3766355 48.8935093, 2.3764335 48.8935219, 2.37604 48.8935498)",,,,,,
201646642,7890851899,0,172017269,Rue de Cambrai,residential,30,True,False,304.877,1,"LINESTRING (2.3767674 48.8934931, 2.3768444 48.8935605, 2.377588 48.8942138, 2.3775971 48.8942216, 2.3776586 48.8942759, 2.3784009 48.8949278, 2.3787852 48.8952654, 2.3788639 48.8953346, 2.3791337 48.8955708, 2.3792665 48.8956881)",,,,,,
201646773,884211905,0,4039126,Avenue de Flandre,primary,30,True,False,173.71699999999998,2,"LINESTRING (2.3788995 48.8924272, 2.3787416 48.8923029, 2.3783067 48.8919699, 2.3782097 48.8918956, 2.3780388 48.8917647, 2.3777507 48.891544, 2.3774788 48.8913358, 2.3773557 48.8912396)",,,,,,
201646773,201646642,0,74864178,Rue de l'Ourcq,residential,30,True,False,195.82000000000002,2,"LINESTRING (2.3788995 48.8924272, 2.3787949 48.8924809, 2.3785058 48.8926287, 2.3780968 48.8928324, 2.3773402 48.8932096, 2.377067 48.8933457, 2.3768416 48.893455, 2.3768015 48.8934755, 2.3767674 48.8934931)",,,,,,
201646773,246286552,0,156620490,Rue de l'Ourcq,residential,30,False,True,21.063,,"LINESTRING (2.3788995 48.8924272, 2.3789449 48.892403, 2.3790698 48.8923365, 2.3791234 48.892308)",,,,,,
201647463,25095582,0,24250365,Rue de Crimée,secondary,30,True,False,198.023,2,"LINESTRING (2.3750776 48.8921563, 2.3751769 48.892066, 2.3753732 48.8918884, 2.3760026 48.8913185, 2.3765686 48.8908052, 2.376586 48.8907896, 2.3766683 48.8907149)",,,,,,
201647463,201646642,0,364913370,Rue Archereau,residential,30,True,False,193.30399999999997,1,"LINESTRING (2.3750776 48.8921563, 2.3751586 48.8922203, 2.3755474 48.8925299, 2.3766766 48.8934113, 2.3767674 48.8934931)",,6,,,,
201647464,201647463,0,19390728,Rue Archereau,residential,30,True,False,155.428,2,"LINESTRING (2.3737192 48.8910811, 2.3738228 48.8911587, 2.3746692 48.8918331, 2.3749949 48.8920917, 2.3750776 48.8921563)",,,,,,
201647464,258573643,0,148893339,Rue Mathis,residential,30,True,False,20.093,,"LINESTRING (2.3737192 48.8910811, 2.3735616 48.8911157, 2.3734554 48.8911309)",,,,,,
201647513,258573336,0,"[364913379, 364913371]",Rue Curial,tertiary,30,True,False,56.760999999999996,,"LINESTRING (2.3722417 48.8913515, 2.3722734 48.8914307, 2.3723651 48.8916297, 2.3724586 48.8918416)",,,,,,
201647682,201647464,0,"[56062394, 148893339, 148893338]",Rue Mathis,residential,30,True,False,211.411,,"LINESTRING (2.3765114 48.8905874, 2.3763813 48.8906102, 2.376319 48.8906235, 2.3759615 48.8906815, 2.3755702 48.8907533, 2.3754917 48.8907691, 2.3739198 48.8910436, 2.3738753 48.8910513, 2.3737192 48.8910811)",,,,,,
201647682,7070717798,0,191552316,Avenue de Flandre,primary,30,True,False,303.614,2,"LINESTRING (2.3765114 48.8905874, 2.3764117 48.8905109, 2.3763869 48.8904926, 2.3762624 48.8903926, 2.3755936 48.8898576, 2.3753655 48.8896751, 2.3750089 48.8893899, 2.3740403 48.8886163, 2.373883 48.8884739)",,,,,,
201971295,201971298,0,74764873,Rue du Maroc,residential,30,False,False,18.924,,"LINESTRING (2.3706416 48.8858084, 2.370679 48.8857883, 2.3707482 48.8857511, 2.3708045 48.8857217, 2.3708431 48.8857016)",,,,,,
