Starting node index,Ending node index,Travel cost from the starting node to the ending node
2111.0,2211.0,0.00384184347026628
2112.0,2212.0,0.003281744804216567
2115.0,2116.0,0.005245100976147769
2116.0,2117.0,0.005600406614707202
2116.0,2216.0,0.0038431155655290106
2117.0,2118.0,0.004895422862220926
2117.0,2217.0,0.0032023453904891077
2118.0,2119.0,0.006034755859180816
2118.0,2218.0,0.003949403617007103
2119.0,2120.0,0.004745077033094156
2119.0,2219.0,0.0036921658955154694
2120.0,2121.0,0.007881048727802759
2120.0,2220.0,0.0047578056160398115
2125.0,2126.0,0.003881387793041228
2125.0,2225.0,0.002932166313498448
2126.0,2127.0,0.00452893144129551
2126.0,2226.0,0.004237566400656994
2127.0,2128.0,0.006450821110519494
2127.0,2227.0,0.004823046547567101
