osmid,y,x,street_count,highway,ref,geometry,lat_index,lon_index,grid_index
442211,48.8387717,2.2697526,4,,,POINT (2.2697526 48.8387717),26,22,2622
442216,48.8453547,2.2575332,4,,,POINT (2.2575332 48.8453547),34,16,3416
442242,48.8596337,2.2661315,3,,,POINT (2.2661315 48.8596337),50,20,5020
442252,48.8668753,2.271815,3,traffic_signals,,POINT (2.271815 48.8668753),59,23,5923
442256,48.8717066,2.2756581,3,,,POINT (2.2756581 48.8717066),64,26,6426
442296,48.8360773,2.3921752,3,,,POINT (2.3921752 48.8360773),23,87,2387
442301,48.8336313,2.3948808,3,,,POINT (2.3948808 48.8336313),20,88,2088
442308,48.8822538,2.2860644,3,,,POINT (2.2860644 48.8822538),77,31,7731
442309,48.8856777,2.2915177,4,,,POINT (2.2915177 48.8856777),81,34,8134
442316,48.8490538,2.4115116,5,,,POINT (2.4115116 48.8490538),38,97,3897
442317,48.8534855,2.4105158,5,,,POINT (2.4105158 48.8534855),43,97,4397
442319,48.8874974,2.2947714,4,traffic_signals,,POINT (2.2947714 48.8874974),83,36,8336
442321,48.8910624,2.3025282,3,,,POINT (2.3025282 48.8910624),87,40,8740
442333,48.8646564,2.4086357,3,,,POINT (2.4086357 48.8646564),56,96,5696
442335,48.8679431,2.4088776,4,,,POINT (2.4088776 48.8679431),60,96,6096
442344,48.8771874,2.4065457,5,traffic_signals,,POINT (2.4065457 48.8771874),71,94,7194
442345,48.8777884,2.4056378,3,,,POINT (2.4056378 48.8777884),71,94,7194
442348,48.8802663,2.4003829,3,,,POINT (2.4003829 48.8802663),74,91,7491
442349,48.8806977,2.4000569,3,traffic_signals,,POINT (2.4000569 48.8806977),75,91,7591
442371,48.8987244,2.3711722,4,,,POINT (2.3711722 48.8987244),96,76,9676
442373,48.8836491,2.3969899,4,,,POINT (2.3969899 48.8836491),78,89,7889
442375,48.8866014,2.3963063,3,,,POINT (2.3963063 48.8866014),82,89,8289
470124,48.8376844,2.322861,5,,,POINT (2.322861 48.8376844),25,50,2550
470125,48.8375484,2.3229302,4,traffic_signals,,POINT (2.3229302 48.8375484),25,50,2550
470126,48.8324783,2.3249982,4,traffic_signals,,POINT (2.3249982 48.8324783),19,51,1951
470129,48.8473362,2.3408464,4,traffic_signals,,POINT (2.3408464 48.8473362),36,60,3660
470130,48.8488358,2.3417553,3,,,POINT (2.3417553 48.8488358),38,60,3860
470131,48.8506264,2.3428034,4,traffic_signals,,POINT (2.3428034 48.8506264),40,61,4061
470132,48.8508423,2.3455155,5,traffic_signals,,POINT (2.3455155 48.8508423),40,62,4062
470133,48.8495986,2.3448446,4,traffic_signals,,POINT (2.3448446 48.8495986),39,62,3962
470134,48.8473611,2.3436333,4,traffic_signals,,POINT (2.3436333 48.8473611),36,61,3661
470135,48.8467973,2.3433478,4,traffic_signals,,POINT (2.3433478 48.8467973),35,61,3561
470136,48.8443318,2.3420496,4,traffic_signals,,POINT (2.3420496 48.8443318),33,60,3360
470137,48.8499851,2.3490085,4,traffic_signals,,POINT (2.3490085 48.8499851),39,64,3964
470138,48.8495209,2.3528726,3,,,POINT (2.3528726 48.8495209),39,66,3966
470139,48.851188,2.3626942,3,traffic_signals,,POINT (2.3626942 48.851188),41,71,4171
470142,48.8561313,2.3404015,5,,,POINT (2.3404015 48.8561313),46,60,4660
470145,48.8578087,2.3353064,3,traffic_signals,,POINT (2.3353064 48.8578087),48,57,4857
470146,48.8582658,2.3332665,3,,,POINT (2.3332665 48.8582658),49,56,4956
470147,48.8576193,2.3327512,3,,,POINT (2.3327512 48.8576193),48,56,4856
470149,48.8544657,2.3304702,4,traffic_signals,,POINT (2.3304702 48.8544657),44,54,4454
470150,48.8518682,2.3286248,3,traffic_signals,,POINT (2.3286248 48.8518682),41,53,4153
470152,48.8507068,2.3252847,3,,,POINT (2.3252847 48.8507068),40,52,4052
470153,48.8502335,2.32414,4,traffic_signals,,POINT (2.32414 48.8502335),39,51,3951
470154,48.8482314,2.3201774,3,,,POINT (2.3201774 48.8482314),37,49,3749
470156,48.8582212,2.3283353,4,,,POINT (2.3283353 48.8582212),49,53,4953
470157,48.8588006,2.3287489,4,,,POINT (2.3287489 48.8588006),49,53,4953
470159,48.8560436,2.3259635,4,,,POINT (2.3259635 48.8560436),46,52,4652
470160,48.857698,2.323896,3,,,POINT (2.323896 48.857698),48,51,4851
470161,48.85914,2.3202091,3,,,POINT (2.3202091 48.85914),50,49,5049
470162,48.8597994,2.3181564,4,traffic_signals,,POINT (2.3181564 48.8597994),51,48,5148
470164,48.8599661,2.3148365,4,traffic_signals,,POINT (2.3148365 48.8599661),51,46,5146
470165,48.8599548,2.3131081,4,traffic_signals,,POINT (2.3131081 48.8599548),51,45,5145
470166,48.8599384,2.3101795,4,,,POINT (2.3101795 48.8599384),51,44,5144
470170,48.8496383,2.3079111,3,,,POINT (2.3079111 48.8496383),39,42,3942
470171,48.8510287,2.3061301,4,,,POINT (2.3061301 48.8510287),40,42,4042
470172,48.8494246,2.3037705,4,traffic_signals,,POINT (2.3037705 48.8494246),39,40,3940
470173,48.8511732,2.3009297,5,traffic_signals,,POINT (2.3009297 48.8511732),41,39,4139
470175,48.8547095,2.2953648,3,traffic_signals,,POINT (2.2953648 48.8547095),45,36,4536
470177,48.857476,2.2910099,4,traffic_signals,,POINT (2.2910099 48.857476),48,34,4834
470180,48.8605421,2.2956191,4,,,POINT (2.2956191 48.8605421),51,36,5136
470182,48.8624388,2.3019454,4,,,POINT (2.3019454 48.8624388),54,39,5439
470183,48.8618535,2.3014499,3,crossing,,POINT (2.3014499 48.8618535),53,39,5339
470184,48.8576576,2.3001306,5,traffic_signals,,POINT (2.3001306 48.8576576),48,38,4838
470185,48.8592274,2.3051352,3,,,POINT (2.3051352 48.8592274),50,41,5041
470188,48.8606037,2.2908634,3,,,POINT (2.2908634 48.8606037),51,34,5134
470189,48.8608186,2.2912356,3,,,POINT (2.2912356 48.8608186),52,34,5234
470192,48.859719,2.3078041,3,,,POINT (2.3078041 48.859719),50,42,5042
470195,48.879398,2.3485666,5,traffic_signals,,POINT (2.3485666 48.879398),73,64,7364
470197,48.8699143,2.3348127,3,,,POINT (2.3348127 48.8699143),62,57,6257
470198,48.8691782,2.338689,4,traffic_signals,,POINT (2.338689 48.8691782),61,59,6159
470202,48.8662268,2.3525504,4,,,POINT (2.3525504 48.8662268),58,66,5866
470203,48.865977,2.353766,4,traffic_signals,,POINT (2.353766 48.865977),58,67,5867
644079,48.8453291,2.2586805,4,,,POINT (2.2586805 48.8453291),34,17,3417
644084,48.8426289,2.3026724,4,traffic_signals,,POINT (2.3026724 48.8426289),31,40,3140
644085,48.8409161,2.2969985,3,,,POINT (2.2969985 48.8409161),29,37,2937
644092,48.8902351,2.3599793,4,,,POINT (2.3599793 48.8902351),86,70,8670
644102,48.8958144,2.3713598,4,,,POINT (2.3713598 48.8958144),92,76,9276
644109,48.8997118,2.3702842,3,,,POINT (2.3702842 48.8997118),97,75,9775
644122,48.8957519,2.3395439,4,,,POINT (2.3395439 48.8957519),92,59,9259
644123,48.8953189,2.3375759,4,traffic_signals,,POINT (2.3375759 48.8953189),92,58,9258
644124,48.8946561,2.3346365,3,,,POINT (2.3346365 48.8946561),91,57,9157
644125,48.8936232,2.3300973,3,traffic_signals,,POINT (2.3300973 48.8936232),90,54,9054
644129,48.8912377,2.3190875,3,,,POINT (2.3190875 48.8912377),87,48,8748
644130,48.8915685,2.3184911,4,traffic_signals,,POINT (2.3184911 48.8915685),87,48,8748
644131,48.8896898,2.3166761,3,,,POINT (2.3166761 48.8896898),85,47,8547
644133,48.8839595,2.300307,5,,,POINT (2.300307 48.8839595),79,38,7938
644134,48.8828366,2.3029851,4,,,POINT (2.3029851 48.8828366),77,40,7740
644135,48.882197,2.3044922,4,,,POINT (2.3044922 48.882197),77,41,7741
644137,48.8840092,2.3087032,4,,,POINT (2.3087032 48.8840092),79,43,7943
644139,48.8866387,2.3130835,4,,,POINT (2.3130835 48.8866387),82,45,8245
644143,48.8303332,2.3458868,4,traffic_signals,,POINT (2.3458868 48.8303332),16,62,1662
644144,48.826327,2.3598216,3,,,POINT (2.3598216 48.826327),12,70,1270
644145,48.8330116,2.36183,5,traffic_signals,,POINT (2.36183 48.8330116),19,71,1971
644147,48.8327307,2.3621891,4,traffic_signals,,POINT (2.3621891 48.8327307),19,71,1971
644148,48.8335273,2.361469,3,,,POINT (2.361469 48.8335273),20,71,2071
644149,48.8334502,2.3613402,3,,,POINT (2.3613402 48.8334502),20,71,2071
644153,48.8334901,2.3612139,3,crossing,,POINT (2.3612139 48.8334901),20,71,2071
644154,48.8339274,2.3598546,3,,,POINT (2.3598546 48.8339274),20,70,2070
644156,48.8355614,2.3585395,3,,,POINT (2.3585395 48.8355614),22,69,2269
644159,48.8291819,2.3651419,3,,,POINT (2.3651419 48.8291819),15,73,1573
644160,48.8567219,2.3489342,4,,,POINT (2.3489342 48.8567219),47,64,4764
644163,48.8521389,2.3609324,3,,,POINT (2.3609324 48.8521389),42,70,4270
644165,48.8168383,2.3601877,3,,,POINT (2.3601877 48.8168383),1,70,170
661209,48.8337679,2.3333573,3,,,POINT (2.3333573 48.8337679),20,56,2056
661211,48.8739267,2.3257905,3,traffic_signals,,POINT (2.3257905 48.8739267),67,52,6752
661213,48.87525,2.3242781,4,traffic_signals,,POINT (2.3242781 48.87525),69,51,6951
661214,48.8780545,2.3226225,4,traffic_signals,,POINT (2.3226225 48.8780545),72,50,7250
661215,48.8804106,2.317374,3,,,POINT (2.317374 48.8804106),75,47,7547
661218,48.8751368,2.2960232,4,traffic_signals,,POINT (2.2960232 48.8751368),68,36,6836
661220,48.874578,2.2969694,4,,,POINT (2.2969694 48.874578),68,37,6837
661221,48.8739778,2.2972956,4,,,POINT (2.2972956 48.8739778),67,37,6737
661225,48.8709454,2.2975047,5,traffic_signals,,POINT (2.2975047 48.8709454),64,37,6437
661227,48.8651558,2.299843,4,,,POINT (2.299843 48.8651558),57,38,5738
661233,48.8552724,2.289499,3,,,POINT (2.289499 48.8552724),45,33,4533
661235,48.8544184,2.2886492,4,traffic_signals,,POINT (2.2886492 48.8544184),44,32,4432
661237,48.851657,2.2913769,3,,,POINT (2.2913769 48.851657),41,34,4134
661239,48.8506961,2.2923353,5,,,POINT (2.2923353 48.8506961),40,34,4034
661244,48.8464821,2.301822,3,,,POINT (2.301822 48.8464821),35,39,3539
704766,48.8652946,2.3744337,4,,,POINT (2.3744337 48.8652946),57,78,5778
704778,48.8526951,2.4061085,4,traffic_signals,,POINT (2.4061085 48.8526951),42,94,4294
704779,48.8489527,2.4065708,4,,,POINT (2.4065708 48.8489527),38,94,3894
704780,48.8400886,2.4044722,4,,,POINT (2.4044722 48.8400886),28,93,2893
704781,48.8376805,2.4038122,3,,,POINT (2.4038122 48.8376805),25,93,2593
704782,48.8366973,2.4034875,4,traffic_signals,,POINT (2.4034875 48.8366973),24,93,2493
792952,48.8290921,2.3605632,3,,,POINT (2.3605632 48.8290921),15,70,1570
792953,48.8292395,2.360699,4,,,POINT (2.360699 48.8292395),15,70,1570
792954,48.830241,2.362211,3,,,POINT (2.362211 48.830241),16,71,1671
792958,48.8315837,2.3636711,4,,,POINT (2.3636711 48.8315837),18,72,1872
792960,48.8320827,2.3652678,3,,,POINT (2.3652678 48.8320827),18,73,1873
792961,48.8323844,2.364868,3,,,POINT (2.364868 48.8323844),19,72,1972
792962,48.8333207,2.3636524,4,,,POINT (2.3636524 48.8333207),20,72,2072
792964,48.8305397,2.3660044,3,,,POINT (2.3660044 48.8305397),17,73,1773
792967,48.8294491,2.36541,3,,,POINT (2.36541 48.8294491),15,73,1573
792970,48.8302063,2.3675311,4,,,POINT (2.3675311 48.8302063),16,74,1674
792971,48.8303829,2.3678437,3,,,POINT (2.3678437 48.8303829),16,74,1674
792972,48.8304324,2.3674946,3,,,POINT (2.3674946 48.8304324),16,74,1674
792973,48.8305555,2.3673258,3,,,POINT (2.3673258 48.8305555),17,74,1774
792980,48.8291866,2.3652664,3,,,POINT (2.3652664 48.8291866),15,73,1573
792982,48.8290971,2.3650272,3,,,POINT (2.3650272 48.8290971),15,73,1573
792983,48.8289449,2.3652885,3,,,POINT (2.3652885 48.8289449),15,73,1573
792984,48.8289992,2.3653829,3,,,POINT (2.3653829 48.8289992),15,73,1573
792985,48.8283186,2.3672561,3,,,POINT (2.3672561 48.8283186),14,74,1474
792986,48.8279218,2.366652,3,,,POINT (2.366652 48.8279218),14,73,1473
792987,48.8275863,2.3661349,3,,,POINT (2.3661349 48.8275863),13,73,1373
792988,48.8281995,2.3657574,3,,,POINT (2.3657574 48.8281995),14,73,1473
792989,48.8285922,2.3655156,3,,,POINT (2.3655156 48.8285922),14,73,1473
792991,48.8277737,2.3645499,3,,,POINT (2.3645499 48.8277737),13,72,1372
1688996,48.8279831,2.3693806,4,,,POINT (2.3693806 48.8279831),14,75,1475
1689006,48.8281064,2.3707111,3,,,POINT (2.3707111 48.8281064),14,76,1476
1689008,48.8286332,2.3699127,4,,,POINT (2.3699127 48.8286332),14,75,1475
1689012,48.8295977,2.3715575,4,,,POINT (2.3715575 48.8295977),15,76,1576
1689013,48.8297197,2.371798,3,,,POINT (2.371798 48.8297197),16,76,1676
1689016,48.8310482,2.3743874,3,,,POINT (2.3743874 48.8310482),17,77,1777
1689027,48.8289364,2.372509,3,,,POINT (2.372509 48.8289364),15,76,1576
1689029,48.8272904,2.3685052,4,,,POINT (2.3685052 48.8272904),13,74,1374
1689030,48.8271052,2.3671311,3,,,POINT (2.3671311 48.8271052),13,74,1374
1689033,48.8276142,2.3708858,3,,,POINT (2.3708858 48.8276142),13,76,1376
2035302,48.8505867,2.3600338,2,,,POINT (2.3600338 48.8505867),40,70,4070
4616525,48.8628341,2.3134495,4,,,POINT (2.3134495 48.8628341),54,45,5445
4616526,48.8628941,2.3179455,3,,,POINT (2.3179455 48.8628941),54,48,5448
4616528,48.8626119,2.3190473,4,,,POINT (2.3190473 48.8626119),54,48,5448
4616532,48.8625524,2.3092277,3,,,POINT (2.3092277 48.8625524),54,43,5443
4616537,48.8641916,2.3001309,3,,,POINT (2.3001309 48.8641916),56,38,5638
4616541,48.8639207,2.2989008,4,,,POINT (2.2989008 48.8639207),55,38,5538
4616542,48.8629912,2.2952027,3,,,POINT (2.2952027 48.8629912),54,36,5436
4616543,48.8625473,2.2938625,3,,,POINT (2.2938625 48.8625473),54,35,5435
4616553,48.851324,2.2784754,5,,,POINT (2.2784754 48.851324),41,27,4127
4616555,48.8491031,2.2754325,3,,,POINT (2.2754325 48.8491031),38,25,3825
4616563,48.85882,2.3129666,3,,,POINT (2.3129666 48.85882),49,45,4945
4616565,48.8579445,2.3151472,4,traffic_signals,,POINT (2.3151472 48.8579445),48,46,4846
4616566,48.8536931,2.314733,3,traffic_signals,,POINT (2.314733 48.8536931),43,46,4346
4616567,48.8518154,2.3145185,4,traffic_signals,,POINT (2.3145185 48.8518154),41,46,4146
4616570,48.8482836,2.3157894,3,traffic_signals,,POINT (2.3157894 48.8482836),37,47,3747
7304705,48.8249543,2.3624501,4,traffic_signals,,POINT (2.3624501 48.8249543),10,71,1071
7304709,48.827082,2.3742215,5,,,POINT (2.3742215 48.827082),13,77,1377
7304712,48.8289396,2.3798391,3,,,POINT (2.3798391 48.8289396),15,80,1580
7304714,48.8296024,2.3792112,4,traffic_signals,,POINT (2.3792112 48.8296024),15,80,1580
7304715,48.8306499,2.3817566,3,,,POINT (2.3817566 48.8306499),17,81,1781
7304716,48.8288915,2.3839625,3,traffic_signals,,POINT (2.3839625 48.8288915),15,83,1583
8809431,48.8393628,2.3957467,3,,,POINT (2.3957467 48.8393628),27,89,2789
8809434,48.8367179,2.3984316,3,,,POINT (2.3984316 48.8367179),24,90,2490
8809435,48.8356232,2.3970758,3,,,POINT (2.3970758 48.8356232),22,89,2289
8809436,48.8362374,2.3946479,4,,,POINT (2.3946479 48.8362374),23,88,2388
8809437,48.8543312,2.3714275,4,,,POINT (2.3714275 48.8543312),44,76,4476
8809438,48.8547839,2.3727458,3,,,POINT (2.3727458 48.8547839),45,77,4577
8809439,48.8555166,2.3744228,3,,,POINT (2.3744228 48.8555166),46,78,4678
8809440,48.8557643,2.3750856,3,,,POINT (2.3750856 48.8557643),46,78,4678
8809441,48.8533019,2.3757374,3,,,POINT (2.3757374 48.8533019),43,78,4378
8809442,48.8543972,2.371344,3,,,POINT (2.371344 48.8543972),44,76,4476
8809445,48.8556896,2.3716475,4,,,POINT (2.3716475 48.8556896),46,76,4676
8809447,48.855163,2.3703502,4,,,POINT (2.3703502 48.855163),45,75,4575
8809449,48.8547347,2.3695371,3,,,POINT (2.3695371 48.8547347),45,75,4575
8809450,48.8553837,2.3698326,3,,,POINT (2.3698326 48.8553837),45,75,4575
8809451,48.8559257,2.3692026,4,,,POINT (2.3692026 48.8559257),46,75,4675
14798299,48.8493805,2.2815637,4,traffic_signals,,POINT (2.2815637 48.8493805),38,29,3829
14798301,48.8465559,2.2859896,4,traffic_signals,,POINT (2.2859896 48.8465559),35,31,3531
14798302,48.8456473,2.2879873,4,traffic_signals,,POINT (2.2879873 48.8456473),34,32,3432
14798303,48.8436769,2.293009,3,traffic_signals,,POINT (2.293009 48.8436769),32,35,3235
14798304,48.8428777,2.2950424,4,traffic_signals,,POINT (2.2950424 48.8428777),31,36,3136
14798305,48.8413442,2.2965977,3,,,POINT (2.2965977 48.8413442),29,37,2937
14798306,48.8485507,2.2576953,3,,,POINT (2.2576953 48.8485507),37,16,3716
14798307,48.8485561,2.2684597,3,,,POINT (2.2684597 48.8485561),37,22,3722
14798308,48.8483017,2.2672942,4,,,POINT (2.2672942 48.8483017),37,21,3721
14798310,48.8490106,2.266359,6,traffic_signals,,POINT (2.266359 48.8490106),38,21,3821
14798311,48.8488699,2.2651665,3,,,POINT (2.2651665 48.8488699),38,20,3820
14798312,48.8487092,2.2635126,3,,,POINT (2.2635126 48.8487092),38,19,3819
14798315,48.8483667,2.2604585,3,,,POINT (2.2604585 48.8483667),37,18,3718
14802818,48.8496135,2.2714503,3,,,POINT (2.2714503 48.8496135),39,23,3923
14802823,48.8583078,2.2613379,3,,,POINT (2.2613379 48.8583078),49,18,4918
14803152,48.8656723,2.2332373,3,,,POINT (2.2332373 48.8656723),57,3,5703
14803153,48.8649915,2.2343936,4,traffic_signals,,POINT (2.2343936 48.8649915),57,4,5704
14803155,48.8645909,2.23527,3,,,POINT (2.23527 48.8645909),56,4,5604
14803158,48.8634818,2.2390238,4,,,POINT (2.2390238 48.8634818),55,6,5506
14803160,48.8634807,2.2394038,5,,,POINT (2.2394038 48.8634807),55,6,5506
14803161,48.8637116,2.2401307,4,,,POINT (2.2401307 48.8637116),55,7,5507
14803162,48.8638694,2.2405268,3,,,POINT (2.2405268 48.8638694),55,7,5507
14950166,48.8496144,2.3742867,4,traffic_signals,,POINT (2.3742867 48.8496144),39,77,3977
14950168,48.84835,2.3760085,4,traffic_signals,,POINT (2.3760085 48.84835),37,78,3778
14950169,48.8464578,2.3789541,4,traffic_signals,,POINT (2.3789541 48.8464578),35,80,3580
14950171,48.8389898,2.3892225,4,,,POINT (2.3892225 48.8389898),26,85,2685
14950172,48.8411563,2.3873751,3,,,POINT (2.3873751 48.8411563),29,84,2984
14950176,48.8426521,2.3858998,3,,,POINT (2.3858998 48.8426521),31,84,3184
14950238,48.8362214,2.4029174,4,,,POINT (2.4029174 48.8362214),23,93,2393
14956508,48.8365342,2.3720722,4,,,POINT (2.3720722 48.8365342),24,76,2476
14956512,48.8348853,2.3739199,3,,,POINT (2.3739199 48.8348853),22,77,2277
14956513,48.8318033,2.3766261,3,,,POINT (2.3766261 48.8318033),18,79,1879
14956514,48.8373693,2.3738651,4,traffic_signals,,POINT (2.3738651 48.8373693),24,77,2477
14956515,48.8356807,2.3753779,3,traffic_signals,,POINT (2.3753779 48.8356807),23,78,2378
14956516,48.8314663,2.3759836,4,traffic_signals,,POINT (2.3759836 48.8314663),18,78,1878
14956517,48.8310681,2.377543,4,,,POINT (2.377543 48.8310681),17,79,1779
14956518,48.8350144,2.3726215,3,,,POINT (2.3726215 48.8350144),22,77,2277
14956519,48.830483,2.3765852,5,,,POINT (2.3765852 48.830483),16,79,1679
14956521,48.8343479,2.3729368,1,,,POINT (2.3729368 48.8343479),21,77,2177
14956522,48.8361238,2.3713081,3,,,POINT (2.3713081 48.8361238),23,76,2376
14956524,48.8313818,2.3757348,2,,,POINT (2.3757348 48.8313818),18,78,1878
14956525,48.8284062,2.3785722,3,,,POINT (2.3785722 48.8284062),14,80,1480
14956526,48.8285018,2.3787874,4,,,POINT (2.3787874 48.8285018),14,80,1480
14956527,48.8280727,2.3777911,4,,,POINT (2.3777911 48.8280727),14,79,1479
14956529,48.8290881,2.3779328,4,,,POINT (2.3779328 48.8290881),15,79,1579
14956530,48.829168,2.3781615,4,,,POINT (2.3781615 48.829168),15,79,1579
14956531,48.8279787,2.3792864,4,traffic_signals,,POINT (2.3792864 48.8279787),14,80,1480
14956532,48.8352923,2.38535,4,traffic_signals,,POINT (2.38535 48.8352923),22,83,2283
14956533,48.8363194,2.3850482,3,,,POINT (2.3850482 48.8363194),23,83,2383
14956534,48.837203,2.3835434,3,,,POINT (2.3835434 48.837203),24,82,2482
14956535,48.8383258,2.3815999,3,,,POINT (2.3815999 48.8383258),26,81,2681
14956536,48.8385963,2.3811933,3,,,POINT (2.3811933 48.8385963),26,81,2681
14956537,48.8359053,2.3864726,3,,,POINT (2.3864726 48.8359053),23,84,2384
14956538,48.8399472,2.3823697,3,traffic_signals,,POINT (2.3823697 48.8399472),27,82,2782
14956542,48.8359959,2.3844704,3,,,POINT (2.3844704 48.8359959),23,83,2383
14956543,48.8345784,2.3862117,3,,,POINT (2.3862117 48.8345784),21,84,2184
14956545,48.8351891,2.3873395,4,,,POINT (2.3873395 48.8351891),22,84,2284
14956546,48.8347399,2.3879034,3,,,POINT (2.3879034 48.8347399),21,85,2185
14956547,48.8338856,2.3889828,3,traffic_signals,,POINT (2.3889828 48.8338856),20,85,2085
14956548,48.8330601,2.3874465,3,,,POINT (2.3874465 48.8330601),19,84,1984
14956550,48.8329668,2.3900854,3,,,POINT (2.3900854 48.8329668),19,86,1986
14956551,48.8329753,2.3903301,3,,,POINT (2.3903301 48.8329753),19,86,1986
14956555,48.832878,2.3902588,3,,,POINT (2.3902588 48.832878),19,86,1986
14956567,48.8510217,2.3772072,3,,,POINT (2.3772072 48.8510217),40,79,4079
14956569,48.8500612,2.3765303,3,,,POINT (2.3765303 48.8500612),39,79,3979
14956570,48.8497732,2.3770095,3,,,POINT (2.3770095 48.8497732),39,79,3979
15032388,48.819519,2.3740256,3,,,POINT (2.3740256 48.819519),4,77,477
15032392,48.819449,2.3734551,4,traffic_signals,,POINT (2.3734551 48.819449),4,77,477
15032394,48.8204271,2.37261,3,,,POINT (2.37261 48.8204271),5,77,577
15032400,48.8204963,2.3725679,3,,,POINT (2.3725679 48.8204963),5,77,577
15032401,48.8207002,2.373619,3,,,POINT (2.373619 48.8207002),5,77,577
15032402,48.8207657,2.3735818,3,,,POINT (2.3735818 48.8207657),5,77,577
15032404,48.8209365,2.3734848,1,,,POINT (2.3734848 48.8209365),5,77,577
