u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,bridge,maxspeed,tunnel,access,width,junction
277323319,277323371,0,25447637,False,,南光路,secondary,True,70.348,"LINESTRING (113.9228765 22.5259484, 113.9228413 22.5257952, 113.9227271 22.525331)",,,,,,,
277323371,2428194095,0,25447637,False,,南光路,secondary,True,43.654,"LINESTRING (113.9227271 22.525331, 113.9226328 22.5249482)",,,,,,,
277323371,277323319,0,25447637,False,,南光路,secondary,False,70.348,"LINESTRING (113.9227271 22.525331, 113.9228413 22.5257952, 113.9228765 22.5259484)",,,,,,,
277323371,2428194119,0,234578675,False,,,residential,True,134.222,"LINESTRING (113.9227271 22.525331, 113.9235829 22.5251832, 113.923505 22.5247868)",,,,,,,
277323374,2420872115,0,25447637,False,,南光路,secondary,False,43.42,"LINESTRING (113.9225302 22.5244919, 113.9226147 22.5248745)",,,,,,,
277323374,5445825294,0,25447637,False,,南光路,secondary,True,185.631,"LINESTRING (113.9225302 22.5244919, 113.9221879 22.5228527)",,,,,,,
277323374,2428194136,0,234578679,False,,,residential,False,91.683,"LINESTRING (113.9225302 22.5244919, 113.9234032 22.52432)",,,,,,,
277323379,5445825294,0,25447638,False,2,海德二道,tertiary,True,91.875,"LINESTRING (113.9230146 22.5225372, 113.9221879 22.5228527)",,,,,,,
277323379,2132634173,0,25447638,False,2,海德二道,tertiary,False,67.352,"LINESTRING (113.9230146 22.5225372, 113.9235304 22.5223837, 113.9236382 22.52235)",,,,,,,
277323379,2428194136,0,234578675,False,,,residential,False,202.21699999999998,"LINESTRING (113.9230146 22.5225372, 113.9232997 22.5238451, 113.9234032 22.52432)",,,,,,,
277323424,2433356695,0,69570022,True,,南海大道,primary,False,53.856,"LINESTRING (113.9244485 22.5285296, 113.9244421 22.5290139)",X256,,50,,,,
277323425,2132634189,0,69570022,True,,南海大道,primary,False,104.374,"LINESTRING (113.9244583 22.5298463, 113.9244729 22.5299972, 113.9245011 22.5301632, 113.9245271 22.5302706, 113.9245668 22.5304307, 113.9246258 22.5306079, 113.9246809 22.530759)",X256,,50,,,,
277323432,2184499027,0,1051832577,True,,南海大道,primary,False,35.913,"LINESTRING (113.9273794 22.5460211, 113.9274916 22.546327)",X256,,,,,,
277323437,1116420149,0,"[1050943011, 565485210, 636236899]",True,,南海大道,primary,False,171.003,"LINESTRING (113.9287017 22.5544225, 113.9287012 22.5546849, 113.9287042 22.5550391, 113.9287133 22.5553621, 113.9287251 22.5555633, 113.9287642 22.5559583)",X256,yes,,,,,
277323439,1943410433,0,"[1158676489, 183920382, 227979063]",True,3,同乐路,primary,False,679.336,"LINESTRING (113.929068 22.5684006, 113.9290565 22.5690509, 113.9290231 22.5706791, 113.9290087 22.5708815, 113.928987 22.5710714, 113.928949 22.5712914, 113.928779 22.5719569, 113.9287153 22.5721615, 113.9286212 22.5724255, 113.92858 22.5725264, 113.928509 22.5726683, 113.928452 22.5727717, 113.9283429 22.5729441, 113.928155 22.5732104, 113.9274252 22.574132)",,yes,,,,,
277323439,6072476394,0,227982921,True,,同乐路辅路,primary,False,225.475,"LINESTRING (113.929068 22.5684006, 113.9291821 22.5693975, 113.929194 22.5695841, 113.9291972 22.5697689, 113.9292032 22.5701628, 113.9291952 22.5704223)",X256,,,,,,
277323473,277663669,0,264599758,True,,,motorway_link,False,103.55100000000002,"LINESTRING (113.9264936 22.5668067, 113.9261787 22.5669347, 113.9260556 22.566981, 113.9259534 22.5670094, 113.9256494 22.5670804, 113.9255441 22.5671134)",,,,,,,
277323803,5604256145,0,357768082,True,5,滨海大道,trunk,False,143.744,"LINESTRING (113.9545797 22.523472, 113.9531845 22.5235729)",S550,,,,,,
277323806,9509552429,0,680992418,True,,滨海大道辅路,primary,False,53.084,"LINESTRING (113.9297671 22.5250117, 113.9292508 22.5250331)",S550,,,,,,
277323806,2456371384,0,231988173,True,,,primary_link,False,88.641,"LINESTRING (113.9297671 22.5250117, 113.9296273 22.5250643, 113.9295327 22.5251045, 113.9294526 22.5251649, 113.9294031 22.5252309, 113.9293677 22.5253117, 113.929351 22.525384, 113.929347 22.5254496, 113.9293519 22.5255164, 113.9293704 22.5256068)",,,,,,,
277323807,2404246984,0,680992418,True,,滨海大道辅路,primary,False,297.13100000000003,"LINESTRING (113.9278744 22.525208, 113.9270231 22.5254318, 113.925441 22.5258257, 113.9250859 22.525919)",S550,,,,,,
277328459,2468802167,0,25448263,True,,广深公路辅路,primary,False,124.254,"LINESTRING (113.8567358 22.6094219, 113.8561096 22.6103782)",,,,,,,
277328459,277328557,0,25448284,False,,,unclassified,True,220.866,"LINESTRING (113.8567358 22.6094219, 113.858458 22.6106126)",,,,,,,
277328487,277337274,0,972622949,True,,洲石路,primary,False,53.744,"LINESTRING (113.8542028 22.6200225, 113.8545716 22.6203656)",X253,,,,,,
277328494,2503838188,0,"[25436068, 101316934, 1200991559]",True,"['2', '3']",,primary_link,False,404.919,"LINESTRING (113.8523632 22.6188149, 113.8522162 22.6187291, 113.8507968 22.6179007, 113.8506782 22.6178485, 113.8505596 22.6178241, 113.8504604 22.6178333, 113.8503604 22.6178607, 113.8502896 22.6179195, 113.8502481 22.6179744, 113.8502175 22.6180529, 113.8502025 22.6181333, 113.850217 22.6182241, 113.8502508 22.6183149, 113.8504921 22.6187172, 113.8505579 22.6187704, 113.8506302 22.6188025, 113.8507272 22.6188218, 113.8508303 22.6188177, 113.8509193 22.6187822, 113.8510162 22.6187175)",,yes,,,,,
277328557,277328459,0,25448284,False,,,unclassified,False,220.866,"LINESTRING (113.858458 22.6106126, 113.8567358 22.6094219)",,,,,,,
277328557,2712606001,0,25449156,False,,,unclassified,False,56.262,"LINESTRING (113.858458 22.6106126, 113.8588329 22.6102435)",,,,,,,
277328557,277328568,0,25449156,False,,,unclassified,True,156.139,"LINESTRING (113.858458 22.6106126, 113.8574522 22.611666)",,,,,,,
277328568,4149520855,0,25449150,False,,,unclassified,True,149.89,"LINESTRING (113.8574522 22.611666, 113.8584858 22.6126182)",,,,,,,
277328568,277328557,0,25449156,False,,,unclassified,False,156.139,"LINESTRING (113.8574522 22.611666, 113.858458 22.6106126)",,,,,,,
277328568,2712606008,0,25449156,False,,,unclassified,True,106.683,"LINESTRING (113.8574522 22.611666, 113.8567149 22.6123422)",,,,,,,
277328663,3311151798,0,25448306,True,,甘泉路,tertiary,False,98.76,"LINESTRING (114.0888418 22.5492502, 114.0888535 22.5483621)",,,,,,,
277328663,7949552675,0,223876513,True,3,振兴路,tertiary,False,96.243,"LINESTRING (114.0888418 22.5492502, 114.0879047 22.5492386)",,,30,,,,
277336359,5480932955,0,25482235,True,4,宝安大道,primary,False,753.4979999999999,"LINESTRING (113.831238 22.6301727, 113.8314876 22.6297499, 113.8316052 22.6295269, 113.8317261 22.6292765, 113.8318382 22.6290139, 113.8319283 22.6287795, 113.8320092 22.6285419, 113.8321102 22.628214, 113.8322424 22.6277359, 113.8326308 22.626137, 113.8331117 22.6242032, 113.8332362 22.62368)",,,,,,,
277336359,5480932957,0,570036571,True,2,宝安大道辅路,secondary,False,384.541,"LINESTRING (113.831238 22.6301727, 113.8314827 22.6296306, 113.8315546 22.6294757, 113.8316373 22.6292858, 113.8317101 22.6291041, 113.8317929 22.6288849, 113.8318844 22.6286234, 113.8319213 22.628505, 113.8319803 22.6283158, 113.8320565 22.6280443, 113.8321328 22.6277205, 113.8323416 22.626877)",,,,,,,
277336369,2466124808,0,25482235,True,4,宝安大道,primary,False,13.248,"LINESTRING (113.840322 22.6071266, 113.8403746 22.6070178)",,,,,,,
277336369,9836094585,0,182670357,True,3,航城大道,secondary,False,39.876000000000005,"LINESTRING (113.840322 22.6071266, 113.8401256 22.6070542, 113.8399637 22.6069882)",,,,,,,
277336376,2468449685,0,25482235,True,4,宝安大道,primary,False,153.217,"LINESTRING (113.8478075 22.5933663, 113.8487441 22.5922935)",,,,,,,
277336390,2134332650,0,972623158,True,4,宝安大道,primary,False,278.754,"LINESTRING (113.875832 22.5712724, 113.8778343 22.5695795)",,,,,,,
277336390,2134332641,0,239028006,True,1,宝安大道辅路,secondary,False,208.30599999999998,"LINESTRING (113.875832 22.5712724, 113.8763478 22.5707068, 113.8772336 22.5699215)",,,,,,,
277336402,277336405,0,101317038,True,,宝安大道,primary,False,246.64499999999998,"LINESTRING (113.9024135 22.5458762, 113.9026212 22.5456499, 113.9028164 22.5454527, 113.9030051 22.5452833, 113.9031756 22.5451575, 113.9033644 22.5450295, 113.9035857 22.5449049, 113.9038555 22.5447714, 113.9040891 22.5446768, 113.9043312 22.5446021)",,yes,,,,,
277336402,1768207201,0,"[25603880, 377811849]",True,,,primary_link,False,481.93299999999994,"LINESTRING (113.9024135 22.5458762, 113.9025189 22.5457141, 113.9025772 22.5456241, 113.9026867 22.5454461, 113.9027424 22.5453514, 113.9027964 22.5452514, 113.9028448 22.5451498, 113.9028945 22.5450399, 113.9029389 22.5449293, 113.9029902 22.5447953, 113.9030321 22.5446735, 113.9030667 22.5445691, 113.9031004 22.5444576, 113.9031717 22.5441924, 113.9031946 22.5441169, 113.9032177 22.5440456, 113.9032477 22.5439779, 113.9032849 22.5439051, 113.9033334 22.5438245, 113.9033921 22.5437451, 113.9034604 22.5436622, 113.9035425 22.5435773, 113.9036173 22.5435086, 113.9040325 22.5431622, 113.9041061 22.5430956, 113.9041687 22.5430262, 113.9042345 22.5429403, 113.9042848 22.5428616, 113.9043241 22.542782, 113.9043551 22.5427093, 113.9043798 22.5426379, 113.9043943 22.5425634, 113.9044037 22.5424878, 113.9044279 22.5420902)",,yes,,,,,
277336405,2457761603,0,101317038,True,,宝安大道,primary,False,68.818,"LINESTRING (113.9043312 22.5446021, 113.9045257 22.544554, 113.904753 22.5445114, 113.9049874 22.5444802)",,yes,,,,,
277336536,277336537,0,636236925,True,4,深南大道,primary,False,68.483,"LINESTRING (113.9143313 22.5436095, 113.9146875 22.5434971, 113.9149623 22.5434103)",,,,,,,
277336537,5999843997,0,575168588,True,,,primary_link,False,79.29400000000001,"LINESTRING (113.9149623 22.5434103, 113.9151281 22.5433472, 113.9152113 22.5433013, 113.9152716 22.5432506, 113.9153172 22.543183, 113.91534 22.5431409, 113.9153595 22.5430846, 113.9153742 22.5430264, 113.9153816 22.5428895)",,,,,,,
277336537,2425146654,0,636236925,True,4,深南大道,primary,False,51.993,"LINESTRING (113.9149623 22.5434103, 113.9153649 22.5433109, 113.9154525 22.5432938)",,,,,,,
277336626,1768207260,0,1049950459,True,4,深南大道,primary,False,62.454,"LINESTRING (113.9136274 22.5440259, 113.9130563 22.5442189)",,,,,,,
277336626,2407726270,0,25449046,True,,深南大道,primary,False,87.882,"LINESTRING (113.9136274 22.5440259, 113.9132075 22.544223, 113.9128698 22.5443932)",,,,,,,
277336731,1117053905,0,582000080,True,,,trunk_link,False,205.11100000000002,"LINESTRING (113.9071643 22.5548773, 113.906998 22.5551363, 113.9068372 22.5553118, 113.9066697 22.5554707, 113.906426 22.5556579, 113.9058337 22.5560846, 113.90575 22.5561562)",,,,,,,
277336731,2472120795,0,"[1184646224, 1076503851, 1184646223, 544060403]",False,,,unclassified,False,145.48999999999998,"LINESTRING (113.9071643 22.5548773, 113.9072284 22.5549355, 113.9074101 22.5550869, 113.9075048 22.5549877, 113.9076197 22.5548549, 113.9076577 22.5548084, 113.908012 22.5543497, 113.9080806 22.5543907)",,,,,,,
277336766,2877526463,0,203424865,False,,,residential,False,9.316,"LINESTRING (113.8858627 22.5759061, 113.8859294 22.5759629)",,,,,,,
277336766,11196049727,0,165265281,True,,宝民一路,secondary,False,192.44600000000003,"LINESTRING (113.8858627 22.5759061, 113.8862313 22.5755404, 113.8871429 22.574642)",,,,,,,
277336781,312923693,0,28483991,False,,流塘路,secondary,False,305.581,"LINESTRING (113.8791273 22.5826579, 113.88136 22.5844752)",,,,,,,
277336781,1930317371,0,28483991,False,,流塘路,secondary,True,170.819,"LINESTRING (113.8791273 22.5826579, 113.8779358 22.5815857)",,,,,,,
277336781,9804235825,0,283947399,False,,宝民二路,tertiary,True,162.015,"LINESTRING (113.8791273 22.5826579, 113.880326 22.5817103)",,,,,,,
277336781,277336810,0,283947399,False,,宝民二路,tertiary,False,308.573,"LINESTRING (113.8791273 22.5826579, 113.8790081 22.5827822, 113.8784369 22.5833523, 113.8782787 22.5835102, 113.877697 22.5840951, 113.8770939 22.5847014)",,,,,,,
277336810,5365236419,0,283947399,False,,宝民二路,tertiary,False,215.121,"LINESTRING (113.8770939 22.5847014, 113.8756898 22.5861374)",,,,,,,
277336810,2134349145,0,203424871,False,,富瑰路,residential,False,357.431,"LINESTRING (113.8770939 22.5847014, 113.8775073 22.5850278, 113.8778772 22.5851741, 113.8780696 22.5851835, 113.8781124 22.5851911, 113.878143 22.5852047, 113.87819 22.58526, 113.8782021 22.5852898, 113.8783816 22.5866466, 113.8783965 22.5866926, 113.8784231 22.5867364, 113.8784632 22.5867793, 113.8788378 22.5870935)",,,,,,,
277336810,2457786566,0,203424871,False,,富瑰路,residential,True,160.96,"LINESTRING (113.8770939 22.5847014, 113.8761185 22.5838585, 113.8759482 22.5837133)",,,,,,,
277336810,277336781,0,283947399,False,,宝民二路,tertiary,True,308.57300000000004,"LINESTRING (113.8770939 22.5847014, 113.877697 22.5840951, 113.8782787 22.5835102, 113.8784369 22.5833523, 113.8790081 22.5827822, 113.8791273 22.5826579)",,,,,,,
277336811,5751400220,0,972622923,False,,宝民一路,tertiary,False,163.385,"LINESTRING (113.8756265 22.5862099, 113.874555 22.5872963)",,,,,,,
277336811,5365236419,0,972622924,False,,宝民一路,tertiary,True,10.355,"LINESTRING (113.8756265 22.5862099, 113.8756898 22.5861374)",,,,,,,
277336843,2506755126,0,753263759,True,,西乡大道,primary,False,196.388,"LINESTRING (113.8765011 22.590945, 113.8770093 22.5913406, 113.8772357 22.5914968, 113.8776464 22.5917652, 113.8780175 22.5920199)",,,,,,,
277337267,6399447347,0,25481797,True,,前进二路,secondary,False,372.66599999999994,"LINESTRING (113.8550988 22.6202562, 113.8551168 22.6202031, 113.8560881 22.617351, 113.8561101 22.6172864, 113.8561876 22.617059)",,,,,,,
277337274,277337267,0,25506942,True,,,primary_link,False,61.218999999999994,"LINESTRING (113.8545716 22.6203656, 113.8546906 22.6204071, 113.8548113 22.6204148, 113.8549133 22.6203983, 113.8550182 22.6203431, 113.8550988 22.6202562)",,,,,,,
277337274,277667122,0,972623009,True,,洲石路,primary,False,54.416,"LINESTRING (113.8545716 22.6203656, 113.8547106 22.6204949, 113.854754 22.6205353, 113.854945 22.620713)",X253,,,,,,
277337411,2504959633,0,25449165,True,,,trunk_link,False,96.387,"LINESTRING (113.8546873 22.6128401, 113.8544492 22.6136786)",,,,,,,
277337411,2504959622,0,1017489395,True,4,广深公路,trunk,False,196.882,"LINESTRING (113.8546873 22.6128401, 113.854286 22.61365, 113.8539139 22.6144602)",G107,,,,,,
277485871,10554555384,0,25465022,False,2,宝田三路,tertiary,True,14.074,"LINESTRING (113.8659038 22.6052224, 113.8660047 22.6053081)",,,,,,,
277485871,2712606012,0,25465022,False,2,宝田三路,tertiary,False,241.08499999999998,"LINESTRING (113.8659038 22.6052224, 113.8657888 22.605125, 113.865725 22.6050709, 113.8641773 22.6037526)",,,,,,,
277485871,10554555420,0,25481797,True,,前进二路,secondary,False,505.84400000000005,"LINESTRING (113.8659038 22.6052224, 113.8659897 22.6051364, 113.8660317 22.6050943, 113.8691915 22.6019285, 113.8692429 22.6018769)",,,,,,,
277486062,2504743770,0,972622946,True,,广深公路,trunk,False,515.626,"LINESTRING (113.846285 22.624866, 113.8458969 22.6254384, 113.8454056 22.6262924, 113.8449639 22.6271966, 113.8443205 22.6285442, 113.8440692 22.6290212)",G107,,,,,,
277486218,277486223,0,"[227979056, 1241656138, 227979061, 362735581]",True,3,同乐路,primary,False,591.949,"LINESTRING (113.927611 22.573465, 113.9276256 22.5734452, 113.92783 22.5731673, 113.9280027 22.5729386, 113.928155 22.572695, 113.9283023 22.5724136, 113.9284566 22.5720859, 113.9285578 22.5718202, 113.9286508 22.5715405, 113.9287126 22.5713055, 113.9287542 22.5711004, 113.9287847 22.5708782, 113.9288172 22.5706242, 113.9288374 22.5703688, 113.9288832 22.569041, 113.9288965 22.5683965)",,yes,,,,,
277486218,2366083169,0,"[1217277428, 1217277429]",True,"['2', '4']",同乐路辅路,primary_link,False,161.96,"LINESTRING (113.927611 22.573465, 113.927875 22.5729444, 113.9280044 22.5726993, 113.9280563 22.5726009, 113.9282741 22.5721436)",,,,,,,
277486222,277663457,0,1052075126,True,,南海大道,primary,False,109.967,"LINESTRING (113.9289633 22.5647978, 113.9289919 22.5638092)",X256,,,,,,
277486222,277486343,0,"[264599757, 25481829, 264599768]",True,1,,motorway_link,False,284.924,"LINESTRING (113.9289633 22.5647978, 113.9289398 22.564723, 113.9288999 22.564625, 113.9288536 22.564552, 113.9288002 22.5645027, 113.9287325 22.5644592, 113.9286076 22.5644053, 113.9285338 22.5643927, 113.9284358 22.5644, 113.9275341 22.5645513, 113.9273892 22.5645878, 113.9272885 22.5646368, 113.9272122 22.5647017, 113.9271682 22.564774, 113.9271358 22.5648532, 113.9271172 22.5649465, 113.9271222 22.5650409, 113.927146 22.565118, 113.9272092 22.5652234, 113.9272889 22.5653161)",,yes,,,,,
277486223,277486228,0,264597278,True,,同乐路,primary,False,97.877,"LINESTRING (113.9288965 22.5683965, 113.9289127 22.5675164)",X256,yes,,,,,
277486228,277939196,0,264597271,True,,同乐路,primary,False,120.573,"LINESTRING (113.9289127 22.5675164, 113.9289224 22.5664321)",X256,,,,,,
277486228,277323473,0,"[264599760, 25447653, 264599758]",True,,,motorway_link,False,293.122,"LINESTRING (113.9289127 22.5675164, 113.9288842 22.5673949, 113.9288425 22.5672983, 113.9288019 22.5672264, 113.928754 22.5671755, 113.9286774 22.5671322, 113.9286019 22.567103, 113.9285304 22.5670824, 113.9284298 22.5670836, 113.927562 22.5672093, 113.9274446 22.5672211, 113.9273385 22.5672162, 113.927263 22.567195, 113.9271863 22.5671585, 113.9271132 22.5671034, 113.9270146 22.566994, 113.9269566 22.5669384, 113.9268786 22.566886, 113.9267922 22.5668455, 113.9266891 22.5668115, 113.9265848 22.5667998, 113.9264936 22.5668067)",,yes,,,,,
277486333,1722822909,0,"[227852263, 1006938311, 687537994, 687537995, 227852271, 687529427, 96328148, 687529433, 687529434, 45730653]",True,3,"['10#桥', 'K107+233小桥', 'K108+651小桥', '大沙河大桥', '京港澳高速']",motorway,False,5990.483000000001,"LINESTRING (113.9341328 22.5652071, 113.9377354 22.5651673, 113.9396888 22.5651276, 113.9423147 22.5650012, 113.9444765 22.564858, 113.9461244 22.564711, 113.9469135 22.5646406, 113.9493756 22.5643494, 113.9517923 22.5640159, 113.9524211 22.5639099, 113.9547148 22.5635179, 113.9568666 22.5631012, 113.968036 22.560608, 113.9690459 22.5603483, 113.970056 22.56004, 113.9705279 22.5598792, 113.9705707 22.5598646, 113.9707756 22.5597897, 113.971117 22.5596649, 113.9716855 22.5594434, 113.9722062 22.5592234, 113.9727301 22.5589912, 113.9732137 22.5587597, 113.9738052 22.5584626, 113.9742875 22.5582081, 113.9748513 22.5578877, 113.9753611 22.5575789, 113.9757601 22.5573262, 113.9760931 22.5571077, 113.9765994 22.5567604, 113.9768988 22.5565367, 113.9777268 22.5558877, 113.9804371 22.5536413, 113.9809668 22.5532162, 113.981688 22.5526785, 113.981823 22.5525778, 113.9820012 22.5524479, 113.982756 22.551898, 113.9839744 22.5511289, 113.9849057 22.5505507, 113.9858546 22.5499887, 113.9866436 22.5495576, 113.9872561 22.5492322, 113.9880473 22.5488184)",G4,yes,120,,,,
