grid_index,y,x
3257,22.5848815,114.2449987
3258,22.5852778,114.2538256
3259,22.5848458,114.2621858
3260,22.5859852,114.271073
3262,22.587506,114.2883051
3263,22.5875805,114.299446
3280,22.5858104,114.4391976
3285,22.5857149,114.4814937
3287,22.584119,114.5001803
3308,22.5880795,113.8337281
3309,22.5896799,113.8391024
3310,22.5885011,113.8503233
3311,22.5897951,113.8556075
3312,22.589158,113.8651622
3313,22.5890937,113.8731925
3314,22.5903361,113.8807688
3315,22.5893156,113.8897134
3316,22.5913902,113.9008347
3317,22.5877546,113.90532
3318,22.5894469,113.9161071
3319,22.590266,113.9239922
3321,22.5891118,113.9397221
3322,22.590378,113.9499887
3323,22.5896529,113.9573139
3324,22.5906106,113.9674329
3325,22.5892958,113.97754
3326,22.5895409,113.9832174
3327,22.5891694,113.9911295
3328,22.5911987,113.9964532
3329,22.5895268,114.0097824
3330,22.5908773,114.0148036
3334,22.5895041,114.0505863
3336,22.5879724,114.0701249
3338,22.5907488,114.0853941
3339,22.5907636,114.0962318
3340,22.58824,114.1030036
3341,22.5906529,114.1100012
3342,22.5892949,114.1180675
3343,22.5908188,114.1247085
3344,22.5893925,114.1369603
3345,22.5893825,114.1395029
3347,22.5880572,114.1629546
3348,22.5902766,114.1691707
3350,22.5909219,114.1855626
3351,22.5914776,114.1910574
3355,22.5878528,114.2300723
3356,22.5895592,114.2374821
3357,22.5905763,114.2466878
3358,22.5890869,114.2541285
3359,22.5895632,114.2627445
3360,22.5894348,114.2707263
3361,22.5893042,114.2802824
3362,22.5878379,114.287362
3363,22.5893996,114.2979088
3364,22.5877188,114.300297
3380,22.5903117,114.4396795
3381,22.5914487,114.4442883
3383,22.5877645,114.4654427
3384,22.5887142,114.4738989
3385,22.5884323,114.4811214
3387,22.5908631,114.5002037
3408,22.5941619,113.8313359
3409,22.5928251,113.838396
3410,22.5933663,113.8478075
3411,22.5927252,113.8561337
3412,22.5937983,113.8677595
3413,22.5924967,113.8735532
3414,22.5930369,113.8818985
3415,22.5935218,113.8894143
3416,22.5944209,113.9004498
3417,22.5936161,113.9051866
3418,22.5925887,113.9147418
3419,22.5920002,113.9226678
3420,22.5926663,113.9328843
3421,22.5936442,113.940712
3423,22.5922997,113.9592827
3424,22.5933901,113.9658408
3425,22.5932003,113.9732891
3426,22.5938399,113.9826405
3427,22.5926089,113.991312
3428,22.5950729,113.9994441
3429,22.5943318,114.0103691
3430,22.5917109,114.0166968
3431,22.5943236,114.0251428
3433,22.5927657,114.0412968
3434,22.5935703,114.0497924
3435,22.5929827,114.055994
3438,22.593387,114.0850851
3440,22.592999,114.1055779
3441,22.593482,114.1096486
3442,22.5936264,114.1186733
3443,22.5933474,114.1267663
3444,22.5915817,114.1386419
3448,22.5929628,114.1669466
3449,22.5951794,114.1809795
3450,22.593133,114.1856092
3451,22.5945538,114.194066
3456,22.5938732,114.2364866
3457,22.5941273,114.2451235
3458,22.5945033,114.2530783
3459,22.5927768,114.2619049
3460,22.591854,114.2700168
3463,22.5941397,114.2978176
3464,22.5944409,114.3008835
3480,22.5916805,114.440875
