osmid,y,x,street_count,ref,highway,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
3969501393,22.4946713,113.9157059,4,,,POINT (113.9157059 22.4946713),8,18,818,22.4944487435,113.9154641815,0.03505843840996512
8195782918,22.4941054,113.9244189,4,,,POINT (113.9244189 22.4941054),8,19,819,22.4944487435,113.9239147805,0.06434159241409498
6917077637,22.4936899,113.9324327,3,,,POINT (113.9324327 22.4936899),8,20,820,22.4944487435,113.9323653795,0.08466251559707975
4731709374,22.4959688,113.939036,3,,,POINT (113.939036 22.4959688),8,21,821,22.4944487435,113.9408159785,0.24901438661850644
3215449164,22.493657,114.5403742,3,,,POINT (114.5403742 22.493657),8,92,892,22.4944487435,114.5408085075,0.09869897565255341
6514718412,22.4958003,114.5666144,1,,,POINT (114.5666144 22.4958003),8,95,895,22.4944487435,114.5661603045,0.15736036406035403
9877444296,22.4954522,114.5756174,4,,,POINT (114.5756174 22.4954522),8,96,896,22.4944487435,114.5746109035,0.15212456387167
5212671504,22.4977916,113.8685166,3,,,POINT (113.8685166 22.4977916),9,12,912,22.498255254500002,113.8647605875,0.3892923893190039
10296761071,22.4974237,113.8762054,3,,,POINT (113.8762054 22.4974237),9,13,913,22.498255254500002,113.8732111865,0.3211993307752242
10296761073,22.4984989,113.8797979,4,,,POINT (113.8797979 22.4984989),9,14,914,22.498255254500002,113.8816617855,0.1933876455366064
6833921828,22.4984039,113.8914647,3,,,POINT (113.8914647 22.4984039),9,15,915,22.498255254500002,113.8901123845,0.13990580412567694
8223618980,22.4992943,113.9011179,1,,,POINT (113.9011179 22.4992943),9,16,916,22.498255254500002,113.8985629835,0.2867744521698915
662290534,22.4967399,113.9102137,3,,,POINT (113.9102137 22.4967399),9,17,917,22.498255254500002,113.9070135825,0.36942234965470727
5170027850,22.4995687,113.9160891,3,,,POINT (113.9160891 22.4995687),9,18,918,22.498255254500002,113.9154641815,0.15953572382799677
1121499523,22.4976745,113.9242004,3,,,POINT (113.9242004 22.4976745),9,19,919,22.498255254500002,113.9239147805,0.07093063642639207
5927179539,22.498809,113.9326168,3,,,POINT (113.9326168 22.498809),9,20,920,22.498255254500002,113.9323653795,0.06677162938611884
1169612710,22.4990462,113.9428524,3,,,POINT (113.9428524 22.4990462),9,21,921,22.498255254500002,113.9408159785,0.22694011295341643
5710214152,22.4979269,114.563302,1,,,POINT (114.563302 22.4979269),9,95,995,22.498255254500002,114.5661603045,0.2959009387548602
9877444379,22.4967515,114.573824,1,,,POINT (114.573824 22.4967515),9,96,996,22.498255254500002,114.5746109035,0.18572653781691
5212670496,22.5007696,113.8680731,3,,,POINT (113.8680731 22.5007696),10,12,1012,22.5020617655,113.8647605875,0.3693834307980925
1169605879,22.5026475,113.8743053,3,,,POINT (113.8743053 22.5026475),10,13,1013,22.5020617655,113.8732111865,0.1299043040066057
2540896406,22.5022864,113.8833431,3,,,POINT (113.8833431 22.5022864),10,14,1014,22.5020617655,113.8816617855,0.17451671890047687
2540889544,22.5015291,113.8904532,3,,,POINT (113.8904532 22.5015291),10,15,1015,22.5020617655,113.8901123845,0.06880393356017211
2541029283,22.5036482,113.8964807,1,,,POINT (113.8964807 22.5036482),10,16,1016,22.5020617655,113.8985629835,0.2772646709478505
2409719674,22.500829,113.9160956,3,,,POINT (113.9160956 22.500829),10,18,1018,22.5020617655,113.9154641815,0.15164991770125635
7275607852,22.5026468,113.9243297,4,,,POINT (113.9243297 22.5026468),10,19,1019,22.5020617655,113.9239147805,0.07777340514173083
2539269011,22.5023544,113.9323238,1,,,POINT (113.9323238 22.5023544),10,20,1020,22.5020617655,113.9323653795,0.03281862706636438
4729092585,22.5021776,113.9403404,3,,,POINT (113.9403404 22.5021776),10,21,1021,22.5020617655,113.9408159785,0.050525104520421235
6578868647,22.5021709,113.9467913,3,,,POINT (113.9467913 22.5021709),10,22,1022,22.5020617655,113.9492665775,0.25457254186137485
598723632,22.5036934,114.0512219,1,,,POINT (114.0512219 22.5036934),10,34,1034,22.5020617655,114.05067376550001,0.18996675502894148
3215937963,22.5014397,114.5315694,3,,,POINT (114.5315694 22.5014397),10,91,1091,22.5020617655,114.5323579085,0.1065178428486698
4085022805,22.5037599,114.5385968,3,,,POINT (114.5385968 22.5037599),10,92,1092,22.5020617655,114.5408085075,0.2954265169938382
3215938176,22.5018773,114.5483818,3,,,POINT (114.5483818 22.5018773),10,93,1093,22.5020617655,114.5492591065,0.09242970369807939
6334005324,22.5060649,113.8815078,3,,,POINT (113.8815078 22.5060649),11,14,1114,22.5058682765,113.8816617855,0.026985823181822383
5806332402,22.5059527,113.8898621,3,,,POINT (113.8898621 22.5059527),11,15,1115,22.5058682765,113.8901123845,0.027370972028275216
2541029237,22.5052712,113.8964432,3,,,POINT (113.8964432 22.5052712),11,16,1116,22.5058682765,113.8985629835,0.2276542892518905
2463526288,22.5057246,113.9150733,3,,,POINT (113.9150733 22.5057246),11,18,1118,22.5058682765,113.9154641815,0.043215363901711296
2531763035,22.5058815,113.9238531,3,,,POINT (113.9238531 22.5058815),11,19,1119,22.5058682765,113.9239147805,0.006504585173435341
2457895650,22.5053771,113.932972,3,,,POINT (113.932972 22.5053771),11,20,1120,22.5058682765,113.9323653795,0.08286272414464844
2531782755,22.5058888,113.9405705,3,,,POINT (113.9405705 22.5058888),11,21,1121,22.5058682765,113.9408159785,0.02532016349523134
9066718724,22.5064394,113.9468666,3,,,POINT (113.9468666 22.5064394),11,22,1122,22.5058682765,113.9492665775,0.25458830405570926
8872362726,22.5077491,114.0374379,3,,,POINT (114.0374379 22.5077491),11,32,1132,22.5058682765,114.03377256750001,0.43070733832473135
8872362723,22.5062371,114.0420525,3,,,POINT (114.0420525 22.5062371),11,33,1133,22.5058682765,114.04222316650001,0.04460151650363661
8872340111,22.505694,114.0509284,4,,,POINT (114.0509284 22.505694),11,34,1134,22.5058682765,114.05067376550001,0.03255391496759615
4085022822,22.5076784,114.538157,1,,,POINT (114.538157 22.5076784),11,92,1192,22.5058682765,114.5408085075,0.3386768136514839
6603042997,22.5090008,113.8638358,3,,,POINT (113.8638358 22.5090008),12,12,1212,22.5096747875,113.8647605875,0.12100065571346251
