osmid,y,x,ref,highway,street_count,geometry,lat_index,lon_index,grid_index,lat_center,lon_center,distance_to_center
42981001,40.5261186,-74.2132168,,turning_circle,1,POINT (-74.2132168 40.5261186),6,7,607,40.5253032105,-74.213318885,0.09107680564147651
42977750,40.5252948,-74.2073006,,,3,POINT (-74.2073006 40.5252948),6,8,608,40.5253032105,-74.207774603,0.04007430651651196
42992388,40.5259127,-74.2027707,,,3,POINT (-74.2027707 40.5259127),6,9,609,40.5253032105,-74.20223032100002,0.08172588380838013
9378109549,40.5256452,-74.1992876,,,1,POINT (-74.1992876 40.5256452),6,10,610,40.5253032105,-74.19668603900001,0.22315101146032668
2694778239,40.5247,-74.1895595,,,3,POINT (-74.1895595 40.5247),6,11,611,40.5253032105,-74.19114175700001,0.14961285428134313
2551023500,40.5261265,-74.1855036,,,3,POINT (-74.1855036 40.5261265),6,12,612,40.5253032105,-74.18559747500001,0.09188881527693092
43002718,40.525037,-74.1796271,,,3,POINT (-74.1796271 40.525037),6,13,613,40.5253032105,-74.180053193,0.04661808284487981
42956560,40.5259659,-74.175146,,,4,POINT (-74.175146 40.5259659),6,14,614,40.5253032105,-74.174508911,0.0912656498328071
42972716,40.5255587,-74.1684107,,,4,POINT (-74.1684107 40.5255587),6,15,615,40.5253032105,-74.16896462900002,0.054763811456129415
42964577,40.52688,-74.164132,,,3,POINT (-74.164132 40.52688),6,16,616,40.5253032105,-74.16342034700001,0.18536149026036422
42957879,40.528224,-74.239371,,traffic_signals,4,POINT (-74.239371 40.528224),7,2,702,40.5294444275,-74.241040295,0.19575635197178665
447825761,40.5279484,-74.2346325,,traffic_signals,3,POINT (-74.2346325 40.5279484),7,3,703,40.5294444275,-74.23549601300002,0.18165588793850151
42957865,40.5277185,-74.2302179,,traffic_signals,3,POINT (-74.2302179 40.5277185),7,4,704,40.5294444275,-74.22995173100001,0.193228347276954
448130452,40.5294254,-74.2224119,,,3,POINT (-74.2224119 40.5294254),7,5,705,40.5294444275,-74.22440744900001,0.16866943847300356
42956633,40.5293757,-74.2191587,,,3,POINT (-74.2191587 40.5293757),7,6,706,40.5294444275,-74.21886316700001,0.02612028631946383
43019273,40.529687,-74.2131554,,,3,POINT (-74.2131554 40.529687),7,7,707,40.5294444275,-74.213318885,0.030305872028282794
43001732,40.529105,-74.208414,,,3,POINT (-74.208414 40.529105),7,8,708,40.5294444275,-74.207774603,0.06591490379783475
42994617,40.529594,-74.202571,,,4,POINT (-74.202571 40.529594),7,9,709,40.5294444275,-74.20223032100002,0.03325119160850294
3659311105,40.5294381,-74.197012,,,3,POINT (-74.197012 40.5294381),7,10,710,40.5294444275,-74.19668603900001,0.02755795737409198
42972343,40.5289296,-74.1906698,,,4,POINT (-74.1906698 40.5289296),7,11,711,40.5294444275,-74.19114175700001,0.0697724333237008
2551025695,40.5295993,-74.1868345,,,1,POINT (-74.1868345 40.5295993),7,12,712,40.5294444275,-74.18559747500001,0.10595730226205881
42983579,40.529158,-74.180745,,turning_circle,1,POINT (-74.180745 40.529158),7,13,713,40.5294444275,-74.180053193,0.06658078303859646
43011617,40.528104,-74.175568,,,3,POINT (-74.175568 40.528104),7,14,714,40.5294444275,-74.174508911,0.17386129896939453
42967893,40.529304,-74.168903,,,4,POINT (-74.168903 40.529304),7,15,715,40.5294444275,-74.16896462900002,0.016460644991620792
42958203,40.52921,-74.163417,,,3,POINT (-74.163417 40.52921),7,16,716,40.5294444275,-74.16342034700001,0.026068683481941152
42963751,40.5294888,-74.1580152,,,3,POINT (-74.1580152 40.5294888),7,17,717,40.5294444275,-74.15787606500001,0.012752332757111873
42963740,40.531409,-74.155042,,,1,POINT (-74.155042 40.531409),7,18,718,40.5294444275,-74.15233178300001,0.31652212334651036
3009475839,40.5320439,-74.2409849,,turning_circle,1,POINT (-74.2409849 40.5320439),8,2,802,40.5335856445,-74.241040295,0.17149807656057242
42972371,40.5338209,-74.2357283,,,3,POINT (-74.2357283 40.5338209),8,3,803,40.5335856445,-74.23549601300002,0.032705830645337955
42972375,40.5334025,-74.2322905,,,1,POINT (-74.2322905 40.5334025),8,4,804,40.5335856445,-74.22995173100001,0.1986981908281734
447829783,40.5330914,-74.2247336,,,3,POINT (-74.2247336 40.5330914),8,5,805,40.5335856445,-74.22440744900001,0.06148225222329903
42973469,40.5345135,-74.2182676,,,3,POINT (-74.2182676 40.5345135),8,6,806,40.5335856445,-74.21886316700001,0.11479503235165808
410626511,40.5340047,-74.2115213,,turning_circle,1,POINT (-74.2115213 40.5340047),8,7,807,40.5335856445,-74.213318885,0.15890081983330598
42976737,40.5335467,-74.2074955,,,3,POINT (-74.2074955 40.5335467),8,8,808,40.5335856445,-74.207774603,0.023981485359019953
43002048,40.533822,-74.200997,,,4,POINT (-74.200997 40.533822),8,9,809,40.5335856445,-74.20223032100002,0.10749134583123038
43018167,40.533211,-74.196351,,,3,POINT (-74.196351 40.533211),8,10,810,40.5335856445,-74.19668603900001,0.05037012442060236
2694778243,40.5335509,-74.1901013,,,1,POINT (-74.1901013 40.5335509),8,11,811,40.5335856445,-74.19114175700001,0.08801485486863703
43002669,40.533541,-74.185878,,,3,POINT (-74.185878 40.533541),8,12,812,40.5335856445,-74.18559747500001,0.024221609687048805
42956580,40.533816,-74.1807621,,,1,POINT (-74.1807621 40.533816),8,13,813,40.5335856445,-74.180053193,0.06515626522377257
42975990,40.533592,-74.173587,,,3,POINT (-74.173587 40.533592),8,14,814,40.5335856445,-74.174508911,0.07791476638093861
42996048,40.5337909,-74.1694232,,,1,POINT (-74.1694232 40.5337909),8,15,815,40.5335856445,-74.16896462900002,0.04497549086039238
42957781,40.533369,-74.16317,,,3,POINT (-74.16317 40.533369),8,16,816,40.5335856445,-74.16342034700001,0.03206149763183109
43009534,40.533756,-74.15758,,,4,POINT (-74.15758 40.533756),8,17,817,40.5335856445,-74.15787606500001,0.0313824800486654
42975415,40.5336272,-74.1528432,,,3,POINT (-74.1528432 40.5336272),8,18,818,40.5335856445,-74.15233178300001,0.04346662296134172
42977715,40.5343294,-74.149379,,,1,POINT (-74.149379 40.5343294),8,19,819,40.5335856445,-74.146787501,0.23410350017164602
4621179666,40.5378606,-74.2414843,,turning_circle,1,POINT (-74.2414843 40.5378606),9,2,902,40.5377268615,-74.241040295,0.040360470615974524
42959936,40.5373906,-74.2357056,,,1,POINT (-74.2357056 40.5373906),9,3,903,40.5377268615,-74.23549601300002,0.04137326001374193
43013303,40.5380901,-74.231598,,,1,POINT (-74.231598 40.5380901),9,4,904,40.5377268615,-74.22995173100001,0.1448634016742239
42955834,40.5371994,-74.2237788,,,4,POINT (-74.2237788 40.5371994),9,5,905,40.5377268615,-74.22440744900001,0.07913388999613272
42955863,40.5376693,-74.218949,,,3,POINT (-74.218949 40.5376693),9,6,906,40.5377268615,-74.21886316700001,0.00967360085080339
42981080,40.5376356,-74.2135804,,,3,POINT (-74.2135804 40.5376356),9,7,907,40.5377268615,-74.213318885,0.024318044350898113
42976757,40.5377359,-74.2087665,,,4,POINT (-74.2087665 40.5377359),9,8,908,40.5377268615,-74.207774603,0.08382698610812662
42973439,40.537184,-74.202564,,,4,POINT (-74.202564 40.537184),9,9,909,40.5377268615,-74.20223032100002,0.0666248216471906
42976632,40.5378455,-74.1974412,,,4,POINT (-74.1974412 40.5378455),9,10,910,40.5377268615,-74.19668603900001,0.06516463487018838
42946752,40.5375028,-74.1905131,,,3,POINT (-74.1905131 40.5375028),9,11,911,40.5377268615,-74.19114175700001,0.058677245897352875
42997019,40.5375954,-74.1857907,,,4,POINT (-74.1857907 40.5375954),9,12,912,40.5377268615,-74.18559747500001,0.021915881254280817
42961379,40.5381283,-74.1796617,,,1,POINT (-74.1796617 40.5381283),9,13,913,40.5377268615,-74.180053193,0.05556121733892798
42967935,40.5378695,-74.174137,,traffic_signals,4,POINT (-74.174137 40.5378695),9,14,914,40.5377268615,-74.174508911,0.035203923563229544
43017275,40.538326,-74.167865,,,3,POINT (-74.167865 40.538326),9,15,915,40.5377268615,-74.16896462900002,0.11433873258502564
43006968,40.538048,-74.162801,,,3,POINT (-74.162801 40.538048),9,16,916,40.5377268615,-74.16342034700001,0.06335946403269474
42994578,40.5382246,-74.1573599,,,1,POINT (-74.1573599 40.5382246),9,17,917,40.5377268615,-74.15787606500001,0.07046824090961076
10079555996,40.5374079,-74.1526021,,,3,POINT (-74.1526021 40.5374079),9,18,918,40.5377268615,-74.15233178300001,0.04218674351145391
2808529416,40.5374053,-74.1469349,,,1,POINT (-74.1469349 40.5374053),9,19,919,40.5377268615,-74.146787501,0.03786352061846679
42956053,40.5376476,-74.1428113,,,1,POINT (-74.1428113 40.5376476),9,20,920,40.5377268615,-74.141243219,0.1328046592262495
43013724,40.542281,-74.24617,,,1,POINT (-74.24617 40.542281),10,1,1001,40.5418680785,-74.24658457700001,0.05775289910434238
43005699,40.54115,-74.237533,,,3,POINT (-74.237533 40.54115),10,3,1003,40.5418680785,-74.23549601300002,0.18974538256583845
8435187188,40.5422008,-74.2229288,,,1,POINT (-74.2229288 40.5422008),10,5,1005,40.5418680785,-74.22440744900001,0.1303086387453334
42961222,40.541829,-74.2180177,,,3,POINT (-74.2180177 40.541829),10,6,1006,40.5418680785,-74.21886316700001,0.0715744246071349
43017404,40.5414056,-74.2142624,,,3,POINT (-74.2142624 40.5414056),10,7,1007,40.5418680785,-74.213318885,0.09487398478224066
42943619,40.541694,-74.2079402,,traffic_signals,4,POINT (-74.2079402 40.541694),10,8,1008,40.5418680785,-74.207774603,0.02388482969673973
42952277,40.541948,-74.202,,,3,POINT (-74.202 40.541948),10,9,1009,40.5418680785,-74.20223032100002,0.02139520110640437
42972200,40.541847,-74.196713,,,4,POINT (-74.196713 40.541847),10,10,1010,40.5418680785,-74.19668603900001,0.003268605312670576
42948285,40.541947,-74.190875,,,4,POINT (-74.190875 40.541947),10,11,1011,40.5418680785,-74.19114175700001,0.024189106803723378
7797429375,40.541944,-74.1855953,,,4,POINT (-74.1855953 40.541944),10,12,1012,40.5418680785,-74.18559747500001,0.008444085970007315
418106022,40.5417739,-74.1808496,,,1,POINT (-74.1808496 40.5417739),10,13,1013,40.5418680785,-74.180053193,0.06810675340629119
2551545282,40.5418145,-74.1744861,,,3,POINT (-74.1744861 40.5418145),10,14,1014,40.5418680785,-74.174508911,0.00626171683309388
43016165,40.5417756,-74.1690616,,,3,POINT (-74.1690616 40.5417756),10,15,1015,40.5418680785,-74.16896462900002,0.013148623181778778
43022489,40.542217,-74.163773,,,1,POINT (-74.163773 40.542217),10,16,1016,40.5418680785,-74.16342034700001,0.04892141553175291
42948174,40.541667,-74.15795,,,4,POINT (-74.15795 40.541667),10,17,1017,40.5418680785,-74.15787606500001,0.023215355618926452
42952142,40.542126,-74.152764,,,3,POINT (-74.152764 40.542126),10,18,1018,40.5418680785,-74.15233178300001,0.04643714863808837
42956034,40.541726,-74.147661,,,3,POINT (-74.147661 40.541726),10,19,1019,40.5418680785,-74.146787501,0.07548297246908359
2551248811,40.542216,-74.143156,,,1,POINT (-74.143156 40.542216),10,20,1020,40.5418680785,-74.141243219,0.16619601741805598
43005657,40.545969,-74.229783,,,3,POINT (-74.229783 40.545969),11,4,1104,40.5460092955,-74.22995173100001,0.014944484567323604
446736225,40.5464853,-74.2225857,,,2,POINT (-74.2225857 40.5464853),11,5,1105,40.5460092955,-74.22440744900001,0.1627744773122164
43007818,40.5457,-74.219543,,,3,POINT (-74.219543 40.5457),11,6,1106,40.5460092955,-74.21886316700001,0.06695141273327591
43011242,40.545981,-74.2137,,,3,POINT (-74.2137 40.545981),11,7,1107,40.5460092955,-74.213318885,0.03235576029727207
43027682,40.545421,-74.207861,,,1,POINT (-74.207861 40.545421),11,8,1108,40.5460092955,-74.207774603,0.06582155303464295
42955099,40.5467072,-74.2021903,,,3,POINT (-74.2021903 40.5467072),11,9,1109,40.5460092955,-74.20223032100002,0.07767708059297955
42985459,40.545949,-74.1967,,,4,POINT (-74.1967 40.545949),11,10,1110,40.5460092955,-74.19668603900001,0.006807539086489606
43021334,40.5459528,-74.1915222,,turning_circle,1,POINT (-74.1915222 40.5459528),11,11,1111,40.5460092955,-74.19114175700001,0.03275372200743503
43019478,40.546289,-74.185122,,,4,POINT (-74.185122 40.546289),11,12,1112,40.5460092955,-74.18559747500001,0.05080720531217054
11225848539,40.5460135,-74.1797357,,,1,POINT (-74.1797357 40.5460135),11,13,1113,40.5460092955,-74.180053193,0.026830728926546053
6696165806,40.5461355,-74.1741271,,,5,POINT (-74.1741271 40.5461355),11,14,1114,40.5460092955,-74.174508911,0.035181217372959296
42960319,40.54605,-74.168739,,,3,POINT (-74.168739 40.54605),11,15,1115,40.5460092955,-74.16896462900002,0.01959448873903201
3629287827,40.5454376,-74.1635774,,,1,POINT (-74.1635774 40.5454376),11,16,1116,40.5460092955,-74.16342034700001,0.0649399697920189
42988218,40.546029,-74.157789,,,1,POINT (-74.157789 40.546029),11,17,1117,40.5460092955,-74.15787606500001,0.007675931186375573
42972878,40.545753,-74.151628,,,3,POINT (-74.151628 40.545753),11,18,1118,40.5460092955,-74.15233178300001,0.06594268445914415
42965950,40.545701,-74.146732,,stop,4,POINT (-74.146732 40.545701),11,19,1119,40.5460092955,-74.146787501,0.034600173157655775
2663757134,40.5463865,-74.1413567,,,3,POINT (-74.1413567 40.5463865),11,20,1120,40.5460092955,-74.141243219,0.04302528493388188
42985960,40.5465513,-74.1377128,,,1,POINT (-74.1377128 40.5465513),11,21,1121,40.5460092955,-74.13569893700002,0.18051893550184753
11123987007,40.5494071,-74.2339105,,,1,POINT (-74.2339105 40.5494071),12,3,1203,40.550150512500004,-74.23549601300002,0.15741278424486402
43003588,40.5490023,-74.2232998,,,3,POINT (-74.2232998 40.5490023),12,5,1205,40.550150512500004,-74.22440744900001,0.15830151559567673
446761460,40.5504241,-74.2181472,,,3,POINT (-74.2181472 40.5504241),12,6,1206,40.550150512500004,-74.21886316700001,0.06771076272357193
43004133,40.5504958,-74.2131498,,,3,POINT (-74.2131498 40.5504958),12,7,1207,40.550150512500004,-74.213318885,0.04096589691529897
43027190,40.549975,-74.208881,,,3,POINT (-74.208881 40.549975),12,8,1208,40.550150512500004,-74.207774603,0.09549515035582734
42987676,40.550793,-74.2009691,,traffic_signals,4,POINT (-74.2009691 40.550793),12,9,1209,40.550150512500004,-74.20223032100002,0.12829233333743986
42971446,40.5497198,-74.1962388,,,3,POINT (-74.1962388 40.5497198),12,10,1210,40.550150512500004,-74.19668603900001,0.06100515253774473
2550851886,40.5503877,-74.1915213,,,3,POINT (-74.1915213 40.5503877),12,11,1211,40.550150512500004,-74.19114175700001,0.04152009108686131
42979301,40.549288,-74.185891,,,4,POINT (-74.185891 40.549288),12,12,1212,40.550150512500004,-74.18559747500001,0.09906159859515043
43016863,40.550026,-74.179658,,,3,POINT (-74.179658 40.550026),12,13,1213,40.550150512500004,-74.180053193,0.036146564938983376
42979701,40.550327,-74.17502,,,3,POINT (-74.17502 40.550327),12,14,1214,40.550150512500004,-74.174508911,0.04743201352195569
42976556,40.550303,-74.169685,,stop,4,POINT (-74.169685 40.550303),12,15,1215,40.550150512500004,-74.16896462900002,0.06318180139767375
43003770,40.5503948,-74.1632224,,,1,POINT (-74.1632224 40.5503948),12,16,1216,40.550150512500004,-74.16342034700001,0.031899325575872675
42956956,40.549913,-74.158374,,,4,POINT (-74.158374 40.549913),12,17,1217,40.550150512500004,-74.15787606500001,0.04967328578149002
42972685,40.5503615,-74.1520888,,,3,POINT (-74.1520888 40.5503615),12,18,1218,40.550150512500004,-74.15233178300001,0.031174849939772674
43015342,40.550028,-74.146577,,,1,POINT (-74.146577 40.550028),12,19,1219,40.550150512500004,-74.146787501,0.022403015742113303
42997095,40.549589,-74.141499,,,4,POINT (-74.141499 40.549589),12,20,1220,40.550150512500004,-74.141243219,0.06607161694788606
2663757213,40.5504641,-74.1361381,,,3,POINT (-74.1361381 40.5504641),12,21,1221,40.550150512500004,-74.13569893700002,0.05091795402812425
10288671669,40.5502916,-74.112959,,,1,POINT (-74.112959 40.5502916),12,25,1225,40.550150512500004,-74.113521809,0.050072795970669735
5490741106,40.5517966,-73.9324986,,,1,POINT (-73.9324986 40.5517966),12,58,1258,40.550150512500004,-73.93056050300001,0.24559267068473628
43003590,40.556052,-74.226403,,,1,POINT (-74.226403 40.556052),13,5,1305,40.5542917295,-74.22440744900001,0.25833036159349215
42953575,40.554715,-74.217209,,,3,POINT (-74.217209 40.554715),13,6,1306,40.5542917295,-74.21886316700001,0.14746410427624682
42943687,40.5542788,-74.2129287,,,3,POINT (-74.2129287 40.5542788),13,7,1307,40.5542917295,-74.213318885,0.032996048422178806
5516522850,40.5535444,-74.210286,,,1,POINT (-74.210286 40.5535444),13,8,1308,40.5542917295,-74.207774603,0.22786878742045372
42950113,40.554343,-74.202628,,,3,POINT (-74.202628 40.554343),13,9,1309,40.5542917295,-74.20223032100002,0.03407807929239339
43013499,40.5535338,-74.1970934,,turning_circle,1,POINT (-74.1970934 40.5535338),13,10,1310,40.5542917295,-74.19668603900001,0.09103421922052211
43017064,40.554087,-74.192752,,traffic_signals,3,POINT (-74.192752 40.554087),13,11,1311,40.5542917295,-74.19114175700001,0.1379328603944781
43000507,40.553981,-74.185755,,,3,POINT (-74.185755 40.553981),13,12,1312,40.5542917295,-74.18559747500001,0.037026009958832685
43002408,40.554167,-74.179503,,,3,POINT (-74.179503 40.554167),13,13,1313,40.5542917295,-74.180053193,0.04850800287014282
42982645,40.554024,-74.174781,,,3,POINT (-74.174781 40.554024),13,14,1314,40.5542917295,-74.174508911,0.03761229526446255
42999097,40.554131,-74.168367,,,3,POINT (-74.168367 40.554131),13,15,1315,40.5542917295,-74.16896462900002,0.053560468957991526
6663103721,40.5533166,-74.1633967,,,4,POINT (-74.1633967 40.5533166),13,16,1316,40.5542917295,-74.16342034700001,0.10844785677367472
43002216,40.554058,-74.157672,,stop,4,POINT (-74.157672 40.554058),13,17,1317,40.5542917295,-74.15787606500001,0.03118794878349267
43012257,40.55436,-74.151687,,,4,POINT (-74.151687 40.55436),13,18,1318,40.5542917295,-74.15233178300001,0.05500075292303092
42976476,40.554405,-74.146994,,,4,POINT (-74.146994 40.554405),13,19,1319,40.5542917295,-74.146787501,0.02151743794056741
42959435,40.554617,-74.1407593,,,3,POINT (-74.1407593 40.554617),13,20,1320,40.5542917295,-74.141243219,0.054586014657937575
42986464,40.5547385,-74.1361113,,,3,POINT (-74.1361113 40.5547385),13,21,1321,40.5542917295,-74.13569893700002,0.06067677913005453
42975117,40.5544771,-74.1305019,,,3,POINT (-74.1305019 40.5544771),13,22,1322,40.5542917295,-74.13015465500001,0.03585412604940217
448202638,40.5551489,-74.1237483,,,1,POINT (-74.1237483 40.5551489),13,23,1323,40.5542917295,-74.12461037300001,0.11995421691651666
43006710,40.554545,-74.119132,,,1,POINT (-74.119132 40.554545),13,24,1324,40.5542917295,-74.11906609100001,0.028707602327337302
7429299323,40.552942,-74.1143631,,,3,POINT (-74.1143631 40.552942),13,25,1325,40.5542917295,-74.113521809,0.16606285999637047
42977240,40.5533488,-74.1101164,,,1,POINT (-74.1101164 40.5533488),13,26,1326,40.5542917295,-74.107977527,0.2089188550824559
2668633566,40.5553671,-73.9311825,,,2,POINT (-73.9311825 40.5553671),13,58,1358,40.5542917295,-73.93056050300001,0.13061295298952294
42957933,40.557631,-74.2069148,,traffic_signals,4,POINT (-74.2069148 40.557631),14,8,1408,40.5584329465,-74.207774603,0.11501190149442708
895710918,40.5566547,-74.2039449,,traffic_signals,4,POINT (-74.2039449 40.5566547),14,9,1409,40.5584329465,-74.20223032100002,0.2451104479625424
43017059,40.557813,-74.196604,,traffic_signals,3,POINT (-74.196604 40.557813),14,10,1410,40.5584329465,-74.19668603900001,0.06928243042519261
43009746,40.560299,-74.184096,,,3,POINT (-74.184096 40.560299),14,12,1412,40.5584329465,-74.18559747500001,0.24319417990113046
4205050907,40.5577414,-74.1805715,,,4,POINT (-74.1805715 40.5577414),14,13,1413,40.5584329465,-74.180053193,0.08848915997480444
42993898,40.5587065,-74.1743478,,,3,POINT (-74.1743478 40.5587065),14,14,1414,40.5584329465,-74.174508911,0.03332398019726366
42999116,40.55841,-74.169317,,,3,POINT (-74.169317 40.55841),14,15,1415,40.5584329465,-74.16896462900002,0.02987731416425715
42956312,40.557705,-74.163482,,,3,POINT (-74.163482 40.557705),14,16,1416,40.5584329465,-74.16342034700001,0.0811113569146475
42956284,40.558463,-74.157623,,stop,4,POINT (-74.157623 40.558463),14,17,1417,40.5584329465,-74.15787606500001,0.021638430985738814
42982660,40.557545,-74.152194,,,4,POINT (-74.152194 40.557545),14,18,1418,40.5584329465,-74.15233178300001,0.0994188965351877
43011493,40.558856,-74.147067,,,3,POINT (-74.147067 40.558856),14,19,1419,40.5584329465,-74.146787501,0.0526347299972595
42962786,40.55834,-74.141794,,turning_circle,1,POINT (-74.141794 40.55834),14,20,1420,40.5584329465,-74.141243219,0.04766379138767743
42966033,40.5587153,-74.1355407,,,3,POINT (-74.1355407 40.5587153),14,21,1421,40.5584329465,-74.13569893700002,0.034123649342595194
42949321,40.558911,-74.129982,,,4,POINT (-74.129982 40.558911),14,22,1422,40.5584329465,-74.13015465500001,0.05512190638917449
42971258,40.557961,-74.123951,,,4,POINT (-74.123951 40.557961),14,23,1423,40.5584329465,-74.12461037300001,0.07653009327865977
43004986,40.5587,-74.119556,,,1,POINT (-74.119556 40.5587),14,24,1424,40.5584329465,-74.11906609100001,0.05093815394502942
42965026,40.5588301,-74.1133492,,,3,POINT (-74.1133492 40.5588301),14,25,1425,40.5584329465,-74.113521809,0.046506619982968525
43024317,40.558454,-74.10771,,,1,POINT (-74.10771 40.558454),14,26,1426,40.5584329465,-74.107977527,0.022721491522673654
42966667,40.560144,-74.101524,,,3,POINT (-74.101524 40.560144),14,27,1427,40.5584329465,-74.10243324500001,0.20518059816209938
42821596,40.5578373,-73.9285372,,,3,POINT (-73.9285372 40.5578373),14,58,1458,40.5584329465,-73.93056050300001,0.18331222121872975
8397464997,40.5593945,-73.9253327,,,3,POINT (-73.9253327 40.5593945),14,59,1459,40.5584329465,-73.925016221,0.11021190106718805
42855837,40.5591562,-73.9171412,,stop,3,POINT (-73.9171412 40.5591562),14,60,1460,40.5584329465,-73.919471939,0.2126895909262827
42941559,40.5585773,-73.9136815,,crossing,1,POINT (-73.9136815 40.5585773),14,61,1461,40.5584329465,-73.913927657,0.026269524259203758
42851569,40.556848,-73.910098,,,1,POINT (-73.910098 40.556848),14,62,1462,40.5584329465,-73.90838337500001,0.22812736247417525
42957888,40.560836,-74.1998995,,,3,POINT (-74.1998995 40.560836),15,9,1509,40.5625741635,-74.20223032100002,0.2759052603475463
42996645,40.561098,-74.198618,,,3,POINT (-74.198618 40.561098),15,10,1510,40.5625741635,-74.19668603900001,0.2314687324056561
43005394,40.5626617,-74.1925941,,,3,POINT (-74.1925941 40.5626617),15,11,1511,40.5625741635,-74.19114175700001,0.12307119154155854
2545470131,40.5631515,-74.1843473,,,3,POINT (-74.1843473 40.5631515),15,12,1512,40.5625741635,-74.18559747500001,0.12358858998243384
4205050924,40.5627842,-74.1807873,,,4,POINT (-74.1807873 40.5627842),15,13,1513,40.5625741635,-74.180053193,0.06626525187755394
43005210,40.5623212,-74.1736171,,,3,POINT (-74.1736171 40.5623212),15,14,1514,40.5625741635,-74.174508911,0.08041522323834698
42999125,40.5632994,-74.1697276,,traffic_signals,3,POINT (-74.1697276 40.5632994),15,15,1515,40.5625741635,-74.16896462900002,0.10323362781435118
43001143,40.5611265,-74.1619125,,,3,POINT (-74.1619125 40.5611265),15,16,1516,40.5625741635,-74.16342034700001,0.2052726190128301
43005172,40.5624981,-74.1574081,,,3,POINT (-74.1574081 40.5624981),15,17,1517,40.5625741635,-74.15787606500001,0.0404257482144892
679215190,40.5629126,-74.1527601,,,1,POINT (-74.1527601 40.5629126),15,18,1518,40.5625741635,-74.15233178300001,0.052204556701356944
42968643,40.563392,-74.147216,,,3,POINT (-74.147216 40.563392),15,19,1519,40.5625741635,-74.146787501,0.09787834653094303
42965018,40.5626335,-74.1407938,,turning_circle,1,POINT (-74.1407938 40.5626335),15,20,1520,40.5625741635,-74.141243219,0.038533437558622735
42949287,40.561576,-74.133972,,,3,POINT (-74.133972 40.561576),15,21,1521,40.5625741635,-74.13569893700002,0.18330517798811977
42960920,40.5626347,-74.1300987,,,1,POINT (-74.1300987 40.5626347),15,22,1522,40.5625741635,-74.13015465500001,0.008225166598748175
42996113,40.563085,-74.124504,,traffic_signals,4,POINT (-74.124504 40.563085),15,23,1523,40.5625741635,-74.12461037300001,0.057508778184631924
43011700,40.562548,-74.119094,,,3,POINT (-74.119094 40.562548),15,24,1524,40.5625741635,-74.11906609100001,0.00374459390150501
42952339,40.562675,-74.114299,,,3,POINT (-74.114299 40.562675),15,25,1525,40.5625741635,-74.113521809,0.06660325196473078
42973951,40.563146,-74.107869,,,4,POINT (-74.107869 40.563146),15,26,1526,40.5625741635,-74.107977527,0.06424281701800912
42984423,40.56283,-74.102603,,,3,POINT (-74.102603 40.56283),15,27,1527,40.5625741635,-74.10243324500001,0.03185759080080762
10993147723,40.5638751,-74.0963866,,,1,POINT (-74.0963866 40.5638751),15,28,1528,40.5625741635,-74.09688896300001,0.1507536075452635
42810345,40.5612008,-73.9253905,,,1,POINT (-73.9253905 40.5612008),15,59,1559,40.5625741635,-73.925016221,0.1559497352948758
42851241,40.5607761,-73.9202734,,,3,POINT (-73.9202734 40.5607761),15,60,1560,40.5625741635,-73.919471939,0.21108772343181603
42846510,40.562617,-73.914848,,,3,POINT (-73.914848 40.562617),15,61,1561,40.5625741635,-73.913927657,0.07789114358056391
4987290456,40.5614668,-73.9100612,,,2,POINT (-73.9100612 40.5614668),15,62,1562,40.5625741635,-73.90838337500001,0.1877509504127208
5591684343,40.5643163,-73.8943338,,,3,POINT (-73.8943338 40.5643163),15,65,1565,40.5625741635,-73.891750529,0.29179613448847574
2356154901,40.5629597,-73.886287,,,1,POINT (-73.886287 40.5629597),15,66,1566,40.5625741635,-73.886206247,0.04340904069846397
42802119,40.5638864,-73.881498,,,1,POINT (-73.881498 40.5638864),15,67,1567,40.5625741635,-73.880661965,0.1621064227807277
42945050,40.567388,-74.194098,,,3,POINT (-74.194098 40.567388),16,10,1610,40.5667153805,-74.19668603900001,0.23104853878367873
446727853,40.5674471,-74.1932116,,,3,POINT (-74.1932116 40.5674471),16,11,1611,40.5667153805,-74.19114175700001,0.19284180383233077
43002781,40.5654091,-74.1833789,,,3,POINT (-74.1833789 40.5654091),16,12,1612,40.5667153805,-74.18559747500001,0.23710322976167778
4205050930,40.5651974,-74.1812913,,traffic_signals,3,POINT (-74.1812913 40.5651974),16,13,1613,40.5667153805,-74.180053193,0.198565496343302
42963833,40.564941,-74.155113,,,3,POINT (-74.155113 40.564941),16,17,1617,40.5667153805,-74.15787606500001,0.3056177315099211
42978948,40.566776,-74.152956,,traffic_signals,3,POINT (-74.152956 40.566776),16,18,1618,40.5667153805,-74.15233178300001,0.05315615853671396
6912997043,40.5681455,-74.1492615,,,1,POINT (-74.1492615 40.5681455),16,19,1619,40.5667153805,-74.146787501,0.26259908646003965
43008881,40.5675916,-74.1405422,,,1,POINT (-74.1405422 40.5675916),16,20,1620,40.5667153805,-74.141243219,0.11401376831780104
42980288,40.566746,-74.136043,,,4,POINT (-74.136043 40.566746),16,21,1621,40.5667153805,-74.13569893700002,0.02926145407391083
42981504,40.5666396,-74.130912,,,3,POINT (-74.130912 40.5666396),16,22,1622,40.5667153805,-74.13015465500001,0.06452489237378388
42966121,40.5668233,-74.124259,,,3,POINT (-74.124259 40.5668233),16,23,1623,40.5667153805,-74.12461037300001,0.0320142750556073
