osmid,y,x,ref,highway,street_count,geometry,lat_index,lon_index,grid_index
42428013,40.768811,-73.9523297,,traffic_signals,4,POINT (-73.9523297 40.768811),65,54,6554
42428014,40.7694509,-73.9518664,,traffic_signals,4,POINT (-73.9518664 40.7694509),65,54,6554
42428015,40.770088,-73.951405,,traffic_signals,4,POINT (-73.951405 40.770088),65,54,6554
42428016,40.7707171,-73.950941,,traffic_signals,4,POINT (-73.950941 40.7707171),65,54,6554
42428020,40.771399,-73.9504381,,traffic_signals,4,POINT (-73.9504381 40.771399),65,54,6554
42428022,40.7720762,-73.9499354,,traffic_signals,4,POINT (-73.9499354 40.7720762),66,55,6655
42428024,40.7727093,-73.9494733,,traffic_signals,4,POINT (-73.9494733 40.7727093),66,55,6655
42428027,40.7733435,-73.9490103,,traffic_signals,4,POINT (-73.9490103 40.7733435),66,55,6655
42428029,40.7739755,-73.9485489,,traffic_signals,4,POINT (-73.9485489 40.7739755),66,55,6655
42428032,40.7746144,-73.9480825,,traffic_signals,4,POINT (-73.9480825 40.7746144),66,55,6655
42428034,40.775245,-73.9476222,,traffic_signals,4,POINT (-73.9476222 40.775245),66,55,6655
42428037,40.775932,-73.9471206,,traffic_signals,4,POINT (-73.9471206 40.775932),67,55,6755
42428039,40.7766022,-73.9466326,,traffic_signals,4,POINT (-73.9466326 40.7766022),67,55,6755
42428043,40.7772288,-73.9461764,,traffic_signals,4,POINT (-73.9461764 40.7772288),67,55,6755
42428045,40.777874,-73.9457066,,traffic_signals,4,POINT (-73.9457066 40.777874),67,55,6755
42428047,40.7784878,-73.9452597,,traffic_signals,4,POINT (-73.9452597 40.7784878),67,55,6755
42428049,40.779149,-73.944779,,traffic_signals,3,POINT (-73.944779 40.779149),67,55,6755
42428052,40.7797423,-73.9442883,,traffic_signals,4,POINT (-73.9442883 40.7797423),67,56,6756
42428061,40.7812798,-73.9759984,,traffic_signals,3,POINT (-73.9759984 40.7812798),68,50,6850
42428063,40.7824641,-73.9788209,,traffic_signals,4,POINT (-73.9788209 40.7824641),68,49,6849
42428065,40.7832069,-73.9805809,,traffic_signals,4,POINT (-73.9805809 40.7832069),68,49,6849
42428068,40.7836663,-73.9816706,,traffic_signals,4,POINT (-73.9816706 40.7836663),68,49,6849
42428072,40.7843551,-73.9832997,,traffic_signals,3,POINT (-73.9832997 40.7843551),69,48,6948
42428080,40.8474237,-73.9313827,,traffic_signals,3,POINT (-73.9313827 40.8474237),84,58,8458
42428082,40.848038,-73.932849,,traffic_signals,4,POINT (-73.932849 40.848038),84,58,8458
42428086,40.848626,-73.934239,,traffic_signals,4,POINT (-73.934239 40.848626),84,57,8457
42428090,40.849145,-73.935471,,traffic_signals,4,POINT (-73.935471 40.849145),84,57,8457
42428094,40.849541,-73.936397,,traffic_signals,4,POINT (-73.936397 40.849541),84,57,8457
42428103,40.8501784,-73.9396399,,,4,POINT (-73.9396399 40.8501784),84,56,8456
42428107,40.8503748,-73.9406064,,stop,3,POINT (-73.9406064 40.8503748),84,56,8456
42428114,40.8482177,-73.9414166,,,3,POINT (-73.9414166 40.8482177),84,56,8456
42428124,40.8513418,-73.9402247,,traffic_signals,4,POINT (-73.9402247 40.8513418),85,56,8556
42428130,40.854677,-73.938652,,,3,POINT (-73.938652 40.854677),86,57,8657
42428134,40.8556073,-73.937921,,traffic_signals,4,POINT (-73.937921 40.8556073),86,57,8657
42428144,40.8573519,-73.936584,,,3,POINT (-73.936584 40.8573519),86,57,8657
42428170,40.7371276,-73.9903368,,traffic_signals,3,POINT (-73.9903368 40.7371276),57,47,5747
42428174,40.7378047,-73.9901393,,traffic_signals,4,POINT (-73.9901393 40.7378047),57,47,5747
42428179,40.7384929,-73.9899534,,traffic_signals,4,POINT (-73.9899534 40.7384929),57,47,5747
42428183,40.7391754,-73.9897504,,traffic_signals,4,POINT (-73.9897504 40.7391754),58,47,5847
42428192,40.7398661,-73.9895652,,traffic_signals,4,POINT (-73.9895652 40.7398661),58,47,5847
42428198,40.7406183,-73.9894381,,traffic_signals,4,POINT (-73.9894381 40.7406183),58,47,5847
42428201,40.7413643,-73.9891378,,traffic_signals,4,POINT (-73.9891378 40.7413643),58,47,5847
42428206,40.7422186,-73.9891071,,traffic_signals,3,POINT (-73.9891071 40.7422186),58,47,5847
42428212,40.7430428,-73.9891631,,traffic_signals,3,POINT (-73.9891631 40.7430428),59,47,5947
42428220,40.7445363,-73.9888917,,traffic_signals,3,POINT (-73.9888917 40.7445363),59,47,5947
42428223,40.7452886,-73.9887531,,traffic_signals,4,POINT (-73.9887531 40.7452886),59,48,5948
42428227,40.7467961,-73.9884727,,traffic_signals,4,POINT (-73.9884727 40.7467961),59,48,5948
42428232,40.7475458,-73.9883326,,traffic_signals,4,POINT (-73.9883326 40.7475458),60,48,6048
42428253,40.7506824,-73.9878205,,traffic_signals,3,POINT (-73.9878205 40.7506824),60,48,6048
42428258,40.751444,-73.9876732,,traffic_signals,4,POINT (-73.9876732 40.751444),61,48,6148
42428264,40.7521844,-73.9875229,,traffic_signals,4,POINT (-73.9875229 40.7521844),61,48,6148
42428268,40.7528837,-73.9873365,,traffic_signals,4,POINT (-73.9873365 40.7528837),61,48,6148
42428272,40.7536222,-73.9870696,,traffic_signals,3,POINT (-73.9870696 40.7536222),61,48,6148
42428277,40.7543353,-73.9868976,,traffic_signals,3,POINT (-73.9868976 40.7543353),61,48,6148
42428283,40.7550539,-73.9866712,,traffic_signals,4,POINT (-73.9866712 40.7550539),61,48,6148
42428287,40.7558193,-73.9864249,,traffic_signals,3,POINT (-73.9864249 40.7558193),62,48,6248
42428297,40.7579634,-73.9855335,,traffic_signals,4,POINT (-73.9855335 40.7579634),62,48,6248
42428303,40.759438,-73.9851371,,traffic_signals,3,POINT (-73.9851371 40.759438),63,48,6348
42428305,40.7601131,-73.9848206,,traffic_signals,4,POINT (-73.9848206 40.7601131),63,48,6348
42428307,40.760804,-73.9845206,,traffic_signals,4,POINT (-73.9845206 40.760804),63,48,6348
42428308,40.7614503,-73.9840983,,traffic_signals,4,POINT (-73.9840983 40.7614503),63,48,6348
42428310,40.7620858,-73.9836782,,traffic_signals,4,POINT (-73.9836782 40.7620858),63,48,6348
42428312,40.7627381,-73.9832608,,traffic_signals,4,POINT (-73.9832608 40.7627381),63,48,6348
42428313,40.763382,-73.9829033,,traffic_signals,4,POINT (-73.9829033 40.763382),63,49,6349
42428315,40.764058,-73.9825176,,traffic_signals,4,POINT (-73.9825176 40.764058),64,49,6449
42428321,40.7647849,-73.9822551,,traffic_signals,4,POINT (-73.9822551 40.7647849),64,49,6449
42428328,40.7654683,-73.9820384,,traffic_signals,4,POINT (-73.9820384 40.7654683),64,49,6449
42428329,40.7663007,-73.9818927,,traffic_signals,4,POINT (-73.9818927 40.7663007),64,49,6449
42428332,40.7671354,-73.9817493,,traffic_signals,4,POINT (-73.9817493 40.7671354),64,49,6449
42428365,40.7059044,-74.0132703,,traffic_signals,3,POINT (-74.0132703 40.7059044),50,43,5043
42428368,40.7074486,-74.0119864,,traffic_signals,3,POINT (-74.0119864 40.7074486),50,43,5043
42428371,40.7082982,-74.01129,,traffic_signals,3,POINT (-74.01129 40.7082982),50,43,5043
42428373,40.7085716,-74.0110652,,,3,POINT (-74.0110652 40.7085716),50,43,5043
42428374,40.7088206,-74.0108604,,traffic_signals,4,POINT (-74.0108604 40.7088206),50,44,5044
42428376,40.7098263,-74.0100172,,traffic_signals,4,POINT (-74.0100172 40.7098263),51,44,5144
42428377,40.7103389,-74.0095729,,,3,POINT (-74.0095729 40.7103389),51,44,5144
42428379,40.7104441,-74.009473,,traffic_signals,3,POINT (-74.009473 40.7104441),51,44,5144
42428385,40.710913,-74.0090985,,traffic_signals,4,POINT (-74.0090985 40.710913),51,44,5144
42428391,40.7113948,-74.0086548,,traffic_signals,5,POINT (-74.0086548 40.7113948),51,44,5144
42428402,40.7146811,-74.0058866,,traffic_signals,4,POINT (-74.0058866 40.7146811),52,44,5244
42428405,40.715236,-74.00542,,traffic_signals,4,POINT (-74.00542 40.715236),52,44,5244
42428408,40.7157586,-74.0049777,,traffic_signals,3,POINT (-74.0049777 40.7157586),52,45,5245
42428411,40.7162939,-74.0045248,,traffic_signals,4,POINT (-74.0045248 40.7162939),52,45,5245
42428420,40.717449,-74.003533,,traffic_signals,4,POINT (-74.003533 40.717449),52,45,5245
42428425,40.7180338,-74.003043,,traffic_signals,4,POINT (-74.003043 40.7180338),53,45,5345
42428428,40.7186389,-74.0025285,,traffic_signals,4,POINT (-74.0025285 40.7186389),53,45,5345
42428431,40.719153,-74.002091,,,3,POINT (-74.002091 40.719153),53,45,5345
42428433,40.7194058,-74.0018769,,traffic_signals,4,POINT (-74.0018769 40.7194058),53,45,5345
42428434,40.719938,-74.001425,,traffic_signals,4,POINT (-74.001425 40.719938),53,45,5345
42428436,40.7208548,-74.0006545,,traffic_signals,4,POINT (-74.0006545 40.7208548),53,45,5345
42428438,40.7217891,-73.9998554,,traffic_signals,4,POINT (-73.9998554 40.7217891),53,46,5346
42428441,40.723021,-73.998812,,traffic_signals,4,POINT (-73.998812 40.723021),54,46,5446
42428444,40.724235,-73.997785,,traffic_signals,4,POINT (-73.997785 40.724235),54,46,5446
42428447,40.7255012,-73.9967146,,traffic_signals,4,POINT (-73.9967146 40.7255012),54,46,5446
42428454,40.727212,-73.99527,,traffic_signals,3,POINT (-73.99527 40.727212),55,46,5546
42428458,40.7278276,-73.9947496,,traffic_signals,4,POINT (-73.9947496 40.7278276),55,46,5546
42428460,40.728413,-73.994252,,traffic_signals,4,POINT (-73.994252 40.728413),55,47,5547
42428464,40.729009,-73.993747,,traffic_signals,3,POINT (-73.993747 40.729009),55,47,5547
42428468,40.729581,-73.993262,,traffic_signals,3,POINT (-73.993262 40.729581),55,47,5547
42428471,40.73008,-73.992841,,traffic_signals,3,POINT (-73.992841 40.73008),55,47,5547
42428473,40.7306021,-73.9923997,,traffic_signals,4,POINT (-73.9923997 40.7306021),56,47,5647
42428476,40.731166,-73.991921,,traffic_signals,4,POINT (-73.991921 40.731166),56,47,5647
42428480,40.7317445,-73.9914619,,traffic_signals,4,POINT (-73.9914619 40.7317445),56,47,5647
42428483,40.732449,-73.991289,,traffic_signals,3,POINT (-73.991289 40.732449),56,47,5647
42428489,40.733214,-73.991114,,traffic_signals,4,POINT (-73.991114 40.733214),56,47,5647
42428491,40.7339814,-73.990953,,traffic_signals,4,POINT (-73.990953 40.7339814),56,47,5647
42428493,40.7347874,-73.9907352,,traffic_signals,4,POINT (-73.9907352 40.7347874),57,47,5747
42428524,40.7040707,-74.0132054,,traffic_signals,3,POINT (-74.0132054 40.7040707),49,43,4943
42428529,40.7050087,-74.0133273,,traffic_signals,3,POINT (-74.0133273 40.7050087),49,43,4943
42428570,40.7689504,-73.9822001,,traffic_signals,4,POINT (-73.9822001 40.7689504),65,49,6549
42428575,40.7706115,-73.9822476,,traffic_signals,4,POINT (-73.9822476 40.7706115),65,49,6549
42428579,40.7714348,-73.9822603,,traffic_signals,4,POINT (-73.9822603 40.7714348),65,49,6549
42428588,40.7726558,-73.9822863,,,4,POINT (-73.9822863 40.7726558),66,49,6649
42428590,40.7730852,-73.9823112,,,4,POINT (-73.9823112 40.7730852),66,49,6649
42428595,40.7739227,-73.9823188,,traffic_signals,4,POINT (-73.9823188 40.7739227),66,49,6649
42428598,40.7747214,-73.9822972,,traffic_signals,4,POINT (-73.9822972 40.7747214),66,49,6649
42428601,40.7755283,-73.9822622,,traffic_signals,4,POINT (-73.9822622 40.7755283),66,49,6649
42428604,40.7763295,-73.9822243,,traffic_signals,4,POINT (-73.9822243 40.7763295),67,49,6749
42428610,40.7771434,-73.9822172,,traffic_signals,4,POINT (-73.9822172 40.7771434),67,49,6749
42428634,40.7787867,-73.9820522,,traffic_signals,4,POINT (-73.9820522 40.7787867),67,49,6749
42428637,40.7795842,-73.9818317,,traffic_signals,4,POINT (-73.9818317 40.7795842),67,49,6749
42428640,40.7803341,-73.9816325,,traffic_signals,4,POINT (-73.9816325 40.7803341),68,49,6849
42428643,40.7810582,-73.9814257,,traffic_signals,4,POINT (-73.9814257 40.7810582),68,49,6849
42428645,40.7818019,-73.9811764,,traffic_signals,4,POINT (-73.9811764 40.7818019),68,49,6849
42428648,40.7825317,-73.9809157,,traffic_signals,4,POINT (-73.9809157 40.7825317),68,49,6849
42428653,40.783893,-73.9800838,,traffic_signals,4,POINT (-73.9800838 40.783893),68,49,6849
42428657,40.7852101,-73.9791163,,traffic_signals,4,POINT (-73.9791163 40.7852101),69,49,6949
42428661,40.7858381,-73.9786335,,traffic_signals,4,POINT (-73.9786335 40.7858381),69,49,6949
42428663,40.7864652,-73.9781723,,traffic_signals,4,POINT (-73.9781723 40.7864652),69,49,6949
42428670,40.7877015,-73.9771707,,traffic_signals,4,POINT (-73.9771707 40.7877015),69,50,6950
42428674,40.7883617,-73.9766064,,traffic_signals,4,POINT (-73.9766064 40.7883617),70,50,7050
42428678,40.7890078,-73.976052,,traffic_signals,4,POINT (-73.976052 40.7890078),70,50,7050
42428682,40.7896363,-73.9755873,,traffic_signals,4,POINT (-73.9755873 40.7896363),70,50,7050
42428689,40.7908834,-73.9746726,,traffic_signals,4,POINT (-73.9746726 40.7908834),70,50,7050
42428695,40.7915225,-73.9742027,,traffic_signals,4,POINT (-73.9742027 40.7915225),70,50,7050
42428701,40.7921405,-73.9737451,,traffic_signals,4,POINT (-73.9737451 40.7921405),70,50,7050
42428705,40.7927728,-73.9733006,,traffic_signals,4,POINT (-73.9733006 40.7927728),71,50,7150
42428709,40.7933995,-73.972839,,traffic_signals,4,POINT (-73.972839 40.7933995),71,50,7150
42428711,40.7940312,-73.972399,,traffic_signals,4,POINT (-73.972399 40.7940312),71,50,7150
42428714,40.7947149,-73.9718975,,traffic_signals,4,POINT (-73.9718975 40.7947149),71,51,7151
42428716,40.7953849,-73.9714074,,traffic_signals,4,POINT (-73.9714074 40.7953849),71,51,7151
42428720,40.796004,-73.9709366,,traffic_signals,4,POINT (-73.9709366 40.796004),71,51,7151
42428723,40.7966367,-73.9704799,,traffic_signals,4,POINT (-73.9704799 40.7966367),72,51,7251
42428725,40.7972636,-73.9700162,,traffic_signals,4,POINT (-73.9700162 40.7972636),72,51,7251
42428728,40.7978923,-73.9695597,,traffic_signals,4,POINT (-73.9695597 40.7978923),72,51,7251
42428737,40.7985155,-73.9691051,,traffic_signals,4,POINT (-73.9691051 40.7985155),72,51,7251
42428742,40.7991535,-73.9686546,,traffic_signals,4,POINT (-73.9686546 40.7991535),72,51,7251
42428746,40.7998235,-73.9683098,,traffic_signals,4,POINT (-73.9683098 40.7998235),72,51,7251
42428751,40.8005616,-73.9680953,,traffic_signals,4,POINT (-73.9680953 40.8005616),72,51,7251
42428760,40.8022515,-73.9679062,,traffic_signals,4,POINT (-73.9679062 40.8022515),73,51,7351
42428770,40.8036046,-73.9672436,,traffic_signals,4,POINT (-73.9672436 40.8036046),73,51,7351
42428782,40.8042152,-73.9667983,,crossing,4,POINT (-73.9667983 40.8042152),73,51,7351
42428790,40.8048633,-73.9663136,,traffic_signals,4,POINT (-73.9663136 40.8048633),74,52,7452
42428799,40.8054904,-73.9658601,,traffic_signals,4,POINT (-73.9658601 40.8054904),74,52,7452
42428807,40.8061176,-73.9654027,,traffic_signals,4,POINT (-73.9654027 40.8061176),74,52,7452
42428814,40.8067507,-73.9649437,,traffic_signals,4,POINT (-73.9649437 40.8067507),74,52,7452
42428833,40.8073871,-73.9644889,,traffic_signals,4,POINT (-73.9644889 40.8073871),74,52,7452
42428844,40.8112589,-73.9616861,,traffic_signals,3,POINT (-73.9616861 40.8112589),75,52,7552
42428858,40.8151597,-73.9588371,,traffic_signals,4,POINT (-73.9588371 40.8151597),76,53,7653
42428863,40.8158098,-73.9583906,,traffic_signals,5,POINT (-73.9583906 40.8158098),76,53,7653
42428873,40.8176025,-73.957044,,traffic_signals,4,POINT (-73.957044 40.8176025),77,53,7753
42428876,40.8182287,-73.9565816,,traffic_signals,4,POINT (-73.9565816 40.8182287),77,53,7753
42428892,40.8201617,-73.9551864,,traffic_signals,4,POINT (-73.9551864 40.8201617),77,54,7754
42428912,40.8214361,-73.9542488,,traffic_signals,4,POINT (-73.9542488 40.8214361),78,54,7854
42428913,40.8220717,-73.9537903,,traffic_signals,4,POINT (-73.9537903 40.8220717),78,54,7854
42428914,40.8226882,-73.953329,,traffic_signals,4,POINT (-73.953329 40.8226882),78,54,7854
42428917,40.8233117,-73.9528694,,traffic_signals,4,POINT (-73.9528694 40.8233117),78,54,7854
42428919,40.8239367,-73.9524172,,traffic_signals,4,POINT (-73.9524172 40.8239367),78,54,7854
42428922,40.8245675,-73.9519566,,traffic_signals,4,POINT (-73.9519566 40.8245675),78,54,7854
42428926,40.8251862,-73.9515057,,traffic_signals,4,POINT (-73.9515057 40.8251862),78,54,7854
42428928,40.8258004,-73.951049,,traffic_signals,4,POINT (-73.951049 40.8258004),79,54,7954
42428931,40.8264888,-73.950564,,traffic_signals,4,POINT (-73.950564 40.8264888),79,54,7954
42428934,40.8271527,-73.9500743,,traffic_signals,4,POINT (-73.9500743 40.8271527),79,54,7954
42428936,40.8277777,-73.9496148,,traffic_signals,4,POINT (-73.9496148 40.8277777),79,55,7955
42428939,40.8284002,-73.9491568,,traffic_signals,4,POINT (-73.9491568 40.8284002),79,55,7955
42428941,40.8290276,-73.9486953,,traffic_signals,4,POINT (-73.9486953 40.8290276),79,55,7955
42428944,40.8296454,-73.9482407,,traffic_signals,4,POINT (-73.9482407 40.8296454),79,55,7955
42428947,40.8302605,-73.9477882,,traffic_signals,4,POINT (-73.9477882 40.8302605),80,55,8055
42428951,40.8308954,-73.9473375,,traffic_signals,4,POINT (-73.9473375 40.8308954),80,55,8055
42428953,40.8315206,-73.946872,,traffic_signals,4,POINT (-73.946872 40.8315206),80,55,8055
42428956,40.8328147,-73.9459388,,traffic_signals,4,POINT (-73.9459388 40.8328147),80,55,8055
42428958,40.8334848,-73.9454338,,traffic_signals,4,POINT (-73.9454338 40.8334848),80,55,8055
42428961,40.8341039,-73.9449852,,traffic_signals,4,POINT (-73.9449852 40.8341039),81,55,8155
42428962,40.8347297,-73.9445301,,traffic_signals,4,POINT (-73.9445301 40.8347297),81,55,8155
42428964,40.8359959,-73.9436514,,traffic_signals,4,POINT (-73.9436514 40.8359959),81,56,8156
42428965,40.8366143,-73.9431927,,traffic_signals,4,POINT (-73.9431927 40.8366143),81,56,8156
42428966,40.8372403,-73.9427148,,traffic_signals,4,POINT (-73.9427148 40.8372403),81,56,8156
42428967,40.837855,-73.942259,,traffic_signals,4,POINT (-73.942259 40.837855),81,56,8156
42428970,40.8384885,-73.9418259,,traffic_signals,4,POINT (-73.9418259 40.8384885),82,56,8256
42428973,40.8392425,-73.9412769,,traffic_signals,4,POINT (-73.9412769 40.8392425),82,56,8256
42428975,40.8399295,-73.9407749,,traffic_signals,3,POINT (-73.9407749 40.8399295),82,56,8256
42428978,40.8411223,-73.9398646,,traffic_signals,4,POINT (-73.9398646 40.8411223),82,56,8256
42428980,40.8416786,-73.9392999,,traffic_signals,4,POINT (-73.9392999 40.8416786),82,56,8256
42428984,40.8424468,-73.9392536,,traffic_signals,4,POINT (-73.9392536 40.8424468),83,56,8356
42428985,40.843223,-73.939177,,traffic_signals,4,POINT (-73.939177 40.843223),83,56,8356
42428989,40.843942,-73.939025,,traffic_signals,4,POINT (-73.939025 40.843942),83,56,8356
42428994,40.8446886,-73.9388653,,traffic_signals,4,POINT (-73.9388653 40.8446886),83,57,8357
42428998,40.8454318,-73.9386774,,traffic_signals,4,POINT (-73.9386774 40.8454318),83,57,8357
42429002,40.8462182,-73.9384437,,traffic_signals,3,POINT (-73.9384437 40.8462182),83,57,8357
42429006,40.8469437,-73.938228,,traffic_signals,4,POINT (-73.938228 40.8469437),84,57,8457
42429011,40.8475489,-73.9380371,,traffic_signals,3,POINT (-73.9380371 40.8475489),84,57,8457
42429013,40.847711,-73.937975,,traffic_signals,3,POINT (-73.937975 40.847711),84,57,8457
42429017,40.8484003,-73.9376741,,traffic_signals,4,POINT (-73.9376741 40.8484003),84,57,8457
42429023,40.8489496,-73.937049,,traffic_signals,4,POINT (-73.937049 40.8489496),84,57,8457
42429029,40.8501764,-73.9357231,,traffic_signals,4,POINT (-73.9357231 40.8501764),84,57,8457
42429032,40.850774,-73.935426,,traffic_signals,3,POINT (-73.935426 40.850774),85,57,8557
42429035,40.851434,-73.935083,,traffic_signals,3,POINT (-73.935083 40.851434),85,57,8557
42429044,40.852058,-73.934776,,traffic_signals,4,POINT (-73.934776 40.852058),85,57,8557
42429058,40.852729,-73.93443,,,3,POINT (-73.93443 40.852729),85,57,8557
42429072,40.8532,-73.934193,,traffic_signals,3,POINT (-73.934193 40.8532),85,57,8557
42429083,40.8541572,-73.9337034,,traffic_signals,4,POINT (-73.9337034 40.8541572),85,57,8557
42429094,40.855335,-73.933312,,traffic_signals,3,POINT (-73.933312 40.855335),86,58,8658
42429100,40.856503,-73.932761,,,3,POINT (-73.932761 40.856503),86,58,8658
42429104,40.856716,-73.932631,,traffic_signals,3,POINT (-73.932631 40.856716),86,58,8658
42429109,40.858271,-73.931818,,traffic_signals,3,POINT (-73.931818 40.858271),86,58,8658
42429174,40.860641,-73.930771,,traffic_signals,3,POINT (-73.930771 40.860641),87,58,8758
42429184,40.8634187,-73.9300194,,traffic_signals,3,POINT (-73.9300194 40.8634187),88,58,8858
